x, y
2.2575898717025873, 0.007518216948249139
2.9041580217639837, 0.022274120361603793
3.6467586907735954, 0.04317364135580383
4.27884574670788, 0.07312027043138575
4.799911081000974, 0.1029687138378674
5.393254858788161, 0.1479658033341048
5.832324173265021, 0.19336966203090045
6.23042723461913, 0.2412281624552028
6.66346275987636, 0.2837425571756191
7.1680780793496215, 0.3631326839052649
7.591078460431046, 0.4426771024006396
7.910424694076301, 0.5038888538225785
8.329677774484482, 0.5968426294122186
8.601071262226363, 0.6653060938234201
8.861730956514375, 0.7333207094615919
9.319346233645255, 0.8718606885620709
9.564191048820765, 0.9624720346174617
9.914912986408096, 1.1070153660572142
10.208155142482111, 1.236943059325184
10.400029639666343, 1.33787792716026
10.557225727230385, 1.4516891441716286
10.639729855612483, 1.5245709636923424
10.725536689672694, 1.632056218308822
10.72953804462887, 1.702343130860457
10.67974340517424, 1.7671596989907916
10.60670279883135, 1.8103193138224383
10.431722911462083, 1.8422997889008115
10.254011940551297, 1.8484293799574998
10.029364440868866, 1.8404342611879063
9.794110174874032, 1.820979472181896
9.530338315620105, 1.7813966210103305
9.322394885040437, 1.7431322631095403
9.133950120675784, 1.7096930295188202
8.937883727823179, 1.6684550484967073
8.796248465088707, 1.629882107064459
8.603929372909345, 1.586231563887311
