x, y
2.43558008226798, 0.009813535243545446
3.470745930430999, 0.036921934633144554
4.230462581038925, 0.06920349054051306
4.835251045665919, 0.09598098886587403
5.345066467100706, 0.13380676507195066
5.776376372821288, 0.17055123736687988
6.166316827772422, 0.21095956452645753
6.51653899958863, 0.24522641648211974
6.803935371160016, 0.2829472620739612
7.088461085275304, 0.3219110554779537
7.351531431001159, 0.3572189382909298
7.573232325957561, 0.3955854767897133
7.787541719453179, 0.43279799920618195
7.982405008561446, 0.46950208811014366
8.163382007295944, 0.5051085432071569
8.33154994801716, 0.5387620310360774
8.497278909095225, 0.5716810045653542
8.648403424892523, 0.6073843908344025
9.041322456752994, 0.7007827885196949
9.944343387142299, 0.9687676330017749
10.48304099752109, 1.1753369530847602
10.8327971535165, 1.3341457414351678
11.059197450118402, 1.4602049789252343
11.208744379726566, 1.5601969168437242
11.316993477838787, 1.6393672859581583
11.377738394808013, 1.7075780882474447
11.410316334482411, 1.760172710485654
11.423519789042976, 1.8047453817487547
11.436077689055994, 1.8400209909500969
11.434608022320099, 1.8680816549728754
11.427969994860089, 1.8890565786007583
11.415878110667865, 1.9055685306725139
11.40202812047382, 1.9217577466279325
11.370777590074233, 1.944556543077373
11.326465862575173, 1.963207159813391
11.26905859996878, 1.9828181509619218
11.195576244259788, 1.9975869418254881
11.092601464153033, 2.0132918881006994
10.964296026199703, 2.0169154974957983
10.85170562280954, 2.012283103270736
10.771694140179717, 2.008869327519823
10.566425453607534, 1.9873456697413168
9.970607057716402, 1.9001210760401406
10.05406313307636, 1.9149705233485077
10.503277857174881, 1.97996124672525
10.678621460450413, 2.000338943032208
10.389646521603952, 1.9630619009767558
10.143870758802278, 1.9308933854629553
10.266435862929344, 1.949350305360604
9.849369362864152, 1.8694052040612597
9.729460058372648, 1.847131005514426
9.615792422621997, 1.8239851436106476
9.465851096466551, 1.7915987122576105
9.361369368358233, 1.762262937148182
