e,p
0.00014559300965955572,4.548579741037856e-06
0.00014580910015464423,4.559257069685119e-06
0.0001460254132545987,4.5699541270163405e-06
0.00014624194909449188,4.580670939385872e-06
0.0001464587078094351,4.5914075331691685e-06
0.0001466756895345778,4.602163934762197e-06
0.00014689289440510662,4.612940170582452e-06
0.00014711032255624638,4.623736267068263e-06
0.00014732797412326024,4.634552250678898e-06
0.00014754584924144874,4.645388147894513e-06
0.00014776394804615075,4.656243985216421e-06
0.0001479822706727429,4.667119789166925e-06
0.00014820081725664,4.6780155862891105e-06
0.0001484195879332948,4.6889314031472675e-06
0.000148638582838198,4.69986726632679e-06
0.00014885780210687798,4.710823202433903e-06
0.00014907724587490207,4.721799238095774e-06
0.0001492969142778749,4.7327953999606715e-06
0.00014951680745143924,4.743811714698065e-06
0.00014973692553127592,4.754848208998319e-06
0.00014995726865310425,4.765904909572628e-06
0.00015017783695268116,4.776981843153552e-06
0.00015039863056580193,4.788079036494435e-06
0.00015061964962829983,4.799196516369822e-06
0.00015084089427604662,4.810334309575101e-06
0.0001510623646449516,4.821492442927016e-06
0.00015128406087096244,4.832670943262995e-06
0.00015150598309006535,4.843869837441717e-06
0.00015172813143828426,4.85508915234302e-06
0.0001519505060516815,4.866328914867521e-06
0.00015217310706635762,4.87758915193715e-06
0.00015239593461845107,4.888869890494777e-06
0.00015261898884413912,4.900171157504373e-06
0.00015284226987963672,4.911492979950847e-06
0.00015306577786119714,4.922835384840585e-06
0.00015328951292511216,4.934198399200536e-06
0.0001535134752077118,4.945582050078912e-06
0.0001537376648453642,4.956986364545287e-06
0.00015396208197447595,4.968411369689862e-06
0.00015418672673149164,4.9798570926244125e-06
0.00015441159925289462,4.991323560481442e-06
0.00015463669967520622,5.002810800414555e-06
0.00015486202813498617,5.0143188395986675e-06
0.0001550875847688326,5.025847705229797e-06
0.0001553133697133823,5.037397424524791e-06
0.00015553938310530988,5.048968024721922e-06
0.0001557656250813286,5.0605595330804e-06
0.00015599209577819045,5.072171976880692e-06
0.0001562187953326852,5.0838053834240485e-06
0.0001564457238816413,5.095459780033298e-06
0.0001566728815619259,5.107135194052156e-06
0.0001569002685104443,5.118831652845543e-06
0.00015712788486414042,5.130549183799163e-06
0.00015735573075999651,5.142287814320402e-06
0.0001575838063350332,5.154047571837587e-06
0.00015781211172631035,5.165828483799933e-06
0.00015804064707092494,5.177630577678179e-06
0.00015826941250601378,5.1894538809640036e-06
0.00015849840816875156,5.201298421170296e-06
0.0001587276341963518,5.213164225830984e-06
0.00015895709072606608,5.225051322501263e-06
0.00015918677789518535,5.236959738757581e-06
0.0001594166958410383,5.248889502197383e-06
0.00015964684470099277,5.2608406404393735e-06
0.000159877224612455,5.272813181123248e-06
0.0001601078357128696,5.284807151910335e-06
0.00016033867813972037,5.296822580482478e-06
0.00016056975203052924,5.308859494543362e-06
0.00016080105752285691,5.320917921817404e-06
0.00016103259475430302,5.332997890050276e-06
0.00016126436386250547,5.345099427009017e-06
0.00016149636498514087,5.357222560481766e-06
0.00016172859825992495,5.3693673182778675e-06
0.0001619610638246116,5.381533728227818e-06
0.0001621937618169937,5.393721818183323e-06
0.00016242669237490304,5.405931616017396e-06
0.00016265985563620986,5.4181631496240466e-06
0.000162893251738823,5.430416446918755e-06
0.00016312688082069067,5.442691535837943e-06
0.00016336074301979907,5.454988444339608e-06
0.00016359483847417375,5.4673072004026354e-06
0.00016382916732187884,5.47964783202733e-06
0.00016406372970101735,5.4920103672350424e-06
0.000164298525749731,5.504394834068436e-06
0.00016453355560620055,5.516801260591591e-06
0.00016476881940864543,5.529229674889527e-06
0.00016500431729532392,5.54168010506874e-06
0.00016524004940453297,5.554152579256873e-06
0.00016547601587460896,5.566647125602567e-06
0.00016571221684392656,5.579163772276356e-06
0.00016594865245089967,5.591702547469343e-06
0.00016618532283398113,5.604263479394157e-06
0.00016642222813166243,5.6168465962849506e-06
0.00016665936848247459,5.6294519263965515e-06
0.00016689674402498632,5.642079498005524e-06
0.00016713435489780685,5.654729339409585e-06
0.00016737220123958332,5.667401478927605e-06
0.0001676102831890022,5.680095944899818e-06
0.00016784860088478877,5.6928127656878776e-06
0.00016808715446570767,5.705551969674377e-06
0.0001683259440705622,5.718313585263434e-06
0.0001685649698381947,5.7310976408804255e-06
0.00016880423190748683,5.743904164971881e-06
0.00016904373041735907,5.7567331860059065e-06
0.00016928346550677088,5.769584732471552e-06
0.00016952343731472115,5.782458832879225e-06
0.00016976364598024745,5.7953555157608144e-06
0.00017000409164242642,5.808274809669777e-06
0.0001702447744403743,5.821216743179932e-06
0.00017048569451324613,5.834181344887365e-06
0.00017072685200023572,5.847168643409047e-06
0.00017096824704057644,5.860178667383316e-06
0.000171209879773541,5.873211445469819e-06
0.0001714517503384408,5.8862670063494145e-06
0.00017169385887462664,5.89934537872469e-06
0.00017193620552148853,5.912446591318862e-06
0.00017217879041845548,5.925570672877145e-06
0.0001724216137049959,5.9387176521659055e-06
0.00017266467552061736,5.9518875579725075e-06
0.00017290797600486664,5.965080419105942e-06
0.00017315151529732973,5.978296264396565e-06
0.000173395293537632,5.991535122695993e-06
0.0001736393108654377,6.0047970228774195e-06
0.000173883567420451,6.01808199383466e-06
0.00017412806334241468,6.0313900644839e-06
0.0001743727987711113,6.044721263761793e-06
0.00017461777384636233,6.05807562062694e-06
0.00017486298870802885,6.0714531640590375e-06
0.0001751084434960115,6.08485392305894e-06
0.00017535413835024935,6.098277926649501e-06
0.00017560007341072188,6.111725203874355e-06
0.00017584624881744734,6.125195783798662e-06
0.00017609266471048339,6.138689695509053e-06
0.0001763393212299271,6.152206968113523e-06
0.00017658621851591503,6.165747630741273e-06
0.0001768333567086231,6.179311712543135e-06
0.000177080735948267,6.192899242691092e-06
0.0001773283563751009,6.206510250378654e-06
0.00017757621812941943,6.220144764820746e-06
0.0001778243213515559,6.233802815253713e-06
0.00017807266618188376,6.2474844309348935e-06
0.00017832125276081526,6.261189641143678e-06
0.0001785700812288028,6.274918475180243e-06
0.00017881915172633775,6.28867096236671e-06
0.0001790684643939512,6.302447132046088e-06
0.0001793180193722137,6.31624701358323e-06
0.00017956781680173554,6.330070636364089e-06
0.00017981785682316619,6.343918029796299e-06
0.00018006813957719485,6.357789223308541e-06
0.00018031866520455025,6.371684246351394e-06
0.0001805694338460009,6.385603128396535e-06
0.00018082044564235464,6.399545898936952e-06
0.00018107170073445875,6.4135125874874765e-06
0.00018132319926320077,6.4275032235841455e-06
0.00018157494136950697,6.441517836784255e-06
0.000181826927194344,6.455556456666837e-06
0.0001820791568787177,6.46961911283213e-06
0.00018233163056367385,6.4837058349020546e-06
0.00018258434839029758,6.497816652519684e-06
0.0001828373104997139,6.511951595349776e-06
0.00018309051703308777,6.5261106930783995e-06
0.000183343968131623,6.5402939754132e-06
0.00018359766393656412,6.554501472083137e-06
0.00018385160458919464,6.568733212838638e-06
0.000184105790230838,6.582989227451867e-06
0.00018436022100285762,6.597269545715826e-06
0.00018461489704665632,6.61157419744578e-06
0.00018486981850367689,6.625903212477883e-06
0.00018512498551540181,6.64025662066992e-06
0.0001853803982233534,6.654634451901249e-06
0.00018563605676909375,6.66903673607244e-06
0.00018589196129422474,6.683463503105954e-06
0.00018614811194038792,6.697914782945353e-06
0.00018640450884926496,6.712390605555774e-06
0.0001866611521625771,6.726891000924095e-06
0.0001869180420220856,6.741415999058183e-06
0.00018717517856959155,6.755965629987961e-06
0.0001874325619469357,6.770539923764559e-06
0.00018769019229599913,6.7851389104603645e-06
0.00018794806975870224,6.799762620169767e-06
0.00018820619447700571,6.814411083008254e-06
0.00018846456659291015,6.8290843291130516e-06
0.00018872318624845588,6.843782388642802e-06
0.00018898205358572318,6.858505291777568e-06
0.00018924116874683263,6.873253068719039e-06
0.0001895005318739441,6.888025749690641e-06
0.00018976014310925809,6.9028233649366396e-06
0.00019002000259501462,6.917645944723559e-06
0.00019028011047349412,6.932493519339029e-06
0.00019054046688701652,6.947366119092309e-06
0.0001908010719779421,6.962263774314179e-06
0.00019106192588867114,6.97718651535684e-06
0.00019132302876164373,6.992134372594439e-06
0.00019158438073934022,7.007107376422014e-06
0.00019184598196428092,7.022105557256655e-06
0.0001921078325790262,7.0371289455367625e-06
0.0001923699327261768,7.052177571722211e-06
0.00019263228254837284,7.067251466294821e-06
0.0001928948821882952,7.082350659757408e-06
0.00019315773178866472,7.09747518263463e-06
0.00019342083149224217,7.112625065472774e-06
0.0001936841814418283,7.127800338839386e-06
0.00019394778178026477,7.143001033323959e-06
0.00019421163265043233,7.1582271795371425e-06
0.0001944757341952528,7.173478808111478e-06
0.00019474008655768766,7.188755949700873e-06
0.0001950046898807388,7.2040586349808115e-06
0.0001952695443074481,7.219386894648462e-06
0.00019553464998089772,7.234740759422354e-06
0.00019580000704421,7.250120260042866e-06
0.0001960656156405478,7.265525427271736e-06
0.00019633147591311377,7.280956291892387e-06
0.00019659758800515118,7.2964128847097635e-06
0.00019686395205994323,7.311895236550392e-06
0.00019713056822081372,7.327403378262476e-06
0.00019739743663112642,7.342937340715643e-06
0.00019766455743428554,7.358497154801252e-06
0.0001979319307737356,7.374082851432189e-06
0.00019819955679296135,7.389694461542969e-06
0.000198467435635488,7.405332016089523e-06
0.00019873556744488076,7.420995546049732e-06
0.00019900395236474577,7.436685082422845e-06
0.00019927259053872918,7.4524006562296804e-06
0.00019954148211051714,7.468142298512748e-06
0.00019981062722383664,7.4839100403362344e-06
0.00020008002602245515,7.499703912785694e-06
0.00020034967865018005,7.515523946968525e-06
0.00020061958525085952,7.53137017401375e-06
0.00020088974596838225,7.5472426250717635e-06
0.00020116016094667667,7.563141331314956e-06
0.00020143083032971243,7.579066323936925e-06
0.00020170175426149933,7.595017634153112e-06
0.0002019729328860874,7.610995293200589e-06
0.0002022443663475675,7.626999332338052e-06
0.0002025160547900708,7.643029782845782e-06
0.00020278799835776905,7.65908667602579e-06
0.00020306019719487433,7.675170043201405e-06
0.00020333265144563918,7.691279915718215e-06
0.00020360536125435712,7.707416324942754e-06
0.00020387832676536157,7.723579302263556e-06
0.00020415154812302688,7.739768879090838e-06
0.000204425025471768,7.755985086856445e-06
0.00020469875895604036,7.772227957013696e-06
0.00020497274872033968,7.788497521037645e-06
0.00020524699490920276,7.804793810425133e-06
0.0002055214976672065,7.821116856694426e-06
0.00020579625713896876,7.83746669138562e-06
0.00020607127346914796,7.853843346060452e-06
0.00020634654680244308,7.87024685230218e-06
0.00020662207728359353,7.886677241716061e-06
0.00020689786505737994,7.903134545928505e-06
0.00020717391026862274,7.919618796588085e-06
0.00020745021306218397,7.936130025364841e-06
0.00020772677358296582,7.952668263950342e-06
0.00020800359197591087,7.96923354405805e-06
0.0002082806683860033,7.985825897422892e-06
0.000208558002958267,8.002445355801966e-06
0.00020883559583776732,8.019091950973412e-06
0.00020911344716961004,8.03576571473726e-06
0.00020939155709894162,8.052466678915655e-06
0.00020966992577094973,8.069194875351572e-06
0.0002099485533308618,8.085950335910682e-06
0.00021022743992394694,8.102733092479535e-06
0.00021050658569551488,8.1195431769669e-06
0.00021078599079091593,8.136380621302808e-06
0.00021106565535554124,8.153245457439333e-06
0.000211345579534823,8.170137717350192e-06
0.00021162576347423387,8.187057433030618e-06
0.0002119062073192876,8.20400463649769e-06
0.00021218691121553858,8.220979359790377e-06
0.00021246787530858233,8.237981634968862e-06
0.00021274909974405525,8.255011494115531e-06
0.00021303058466763398,8.272068969334143e-06
0.00021331233022503683,8.289154092750615e-06
0.00021359433656202267,8.30626689651186e-06
0.0002138766038243913,8.323407412787263e-06
0.00021415913215798343,8.34057567376742e-06
0.00021444192170868044,8.357771711665087e-06
0.00021472497262240507,8.374995558714225e-06
0.00021500828504512082,8.39224724717095e-06
0.0002152918591228324,8.409526809312757e-06
0.00021557569500158492,8.426834277439337e-06
0.00021585979282746502,8.444169683871548e-06
0.0002161441527465999,8.461533060952557e-06
0.0002164287749051579,8.478924441047064e-06
0.0002167136594493488,8.496343856540965e-06
0.00021699880652542277,8.513791339842803e-06
0.00021728421627967116,8.531266923382426e-06
0.00021756988885842678,8.54877063961121e-06
0.00021785582440806287,8.566302521002583e-06
0.00021814202307499417,8.583862600051764e-06
0.00021842848500567625,8.601450909275654e-06
0.0002187152103466062,8.619067481212517e-06
0.00021900219924432125,8.636712348423048e-06
0.00021928945184540068,8.654385543489457e-06
0.00021957696829646463,8.672087099015274e-06
0.00021986474874417415,8.68981704762624e-06
0.00022015279333523143,8.707575421970042e-06
0.00022044110221638,8.725362254715734e-06
0.00022072967553440453,8.743177578554159e-06
0.0002210185134361306,8.761021426198213e-06
0.00022130761606842524,8.778893830382105e-06
0.0002215969835781964,8.796794823862363e-06
0.00022188661611239352,8.814724439416933e-06
0.00022217651381800703,8.832682709845762e-06
0.0002224666768420688,8.85066966797032e-06
0.0002227571053316514,8.868685346633974e-06
0.00022304779943386905,8.886729778701986e-06
0.0002233387592958774,8.904802997061246e-06
0.00022362998506487278,8.922905034620648e-06
0.00022392147688809339,8.941035924310501e-06
0.00022421323491281814,8.95919569908333e-06
0.00022450525928636764,8.977384391913235e-06
0.0002247975501561037,8.995602035795947e-06
0.00022509010766942915,9.013848663749356e-06
0.00022538293197378853,9.032124308813036e-06
0.00022567602321666734,9.05042900404814e-06
0.00022596938154559258,9.068762782537924e-06
0.00022626300710813308,9.087125677387012e-06
0.00022655690005189794,9.105517721722664e-06
0.00022685106052453861,9.123938948692976e-06
0.00022714548867374743,9.142389391468522e-06
0.00022744018464725802,9.1608690832414e-06
0.00022773514859284572,9.179378057225599e-06
0.00022803038065832742,9.197916346656905e-06
0.00022832588099156072,9.216483984792992e-06
0.00022862164974044532,9.235081004913173e-06
0.00022891768705292218,9.253707440318907e-06
0.00022921399307697344,9.27236332433303e-06
0.00022951056796062286,9.291048690300642e-06
0.00022980741185193564,9.309763571588574e-06
0.0002301045248990186,9.328508001585026e-06
0.00023040190725001983,9.347282013700733e-06
0.0002306995590531293,9.36608564136768e-06
0.00023099748045657775,9.384918918040229e-06
0.0002312956716086383,9.403781877194003e-06
0.00023159413265762485,9.422674552326994e-06
0.00023189286375189323,9.441596976958559e-06
0.00023219186503984073,9.460549184630166e-06
0.00023249113666990628,9.479531208905175e-06
0.00023279067879057,9.498543083368627e-06
0.0002330904915503543,9.517584841627567e-06
0.0002333905750978223,9.536656517310723e-06
0.00023369092958157948,9.555758144068826e-06
0.00023399155515027229,9.57488975557439e-06
0.0002342924519525891,9.594051385521726e-06
0.00023459362013726007,9.613243067627086e-06
0.0002348950598530566,9.63246483562857e-06
0.0002351967712487922,9.651716723286165e-06
0.0002354987544733216,9.670998764381551e-06
0.0002358010096755413,9.690310992718511e-06
0.00023610353700438956,9.709653442122666e-06
0.00023640633660884614,9.729026146441169e-06
0.0002367094086379329,9.748429139543536e-06
0.0002370127532407129,9.76786245532071e-06
0.0002373163705662912,9.787326127685947e-06
0.00023762026076381456,9.806820190573925e-06
0.00023792442398247137,9.826344677941423e-06
0.00023822886037149182,9.845899623767282e-06
0.0002385335700801477,9.865485062051866e-06
0.00023883855325775296,9.885101026817479e-06
0.00023914381005366286,9.904747552108647e-06
0.0002394493406172746,9.92442467199152e-06
0.0002397551450980273,9.944132420553886e-06
0.00024006122364540167,9.963870831905948e-06
0.00024036757640892042,9.9836399401796e-06
0.0002406742035381481,1.0003439779528097e-05
0.0002409811051826907,1.0023270384127653e-05
0.0002412882814921964,1.0043131788175362e-05
0.0002415957326163551,1.0063024025890915e-05
0.00024190345870489857,1.0082947131515409e-05
0.00024221145990760087,1.0102901139312106e-05
0.0002425197363742768,1.0122886083566322e-05
0.00024282828825478454,1.0142901998584741e-05
0.00024313711569902289,1.016294891869636e-05
0.00024344621885693325,1.018302687825213e-05
0.00024375559787849865,1.0203135911624627e-05
0.00024406525291374416,1.0223276053208697e-05
0.0002443751841127369,1.0243447337420656e-05
0.0002446853916255856,1.0263649798699138e-05
0.0002449958756024413,1.0283883471504409e-05
0.00024530663619349674,1.0304148390318682e-05
0.00024561767354898677,1.0324444589646383e-05
0.00024592898781918796,1.0344772104013621e-05
0.0002462405791544194,1.0365130967968187e-05
0.00024655244770504175,1.0385521216080302e-05
0.00024686459362145783,1.0405942882941918e-05
0.0002471770170541125,1.0426396003166458e-05
0.00024748971815349245,1.0446880611390042e-05
0.0002478026970701266,1.0467396742270198e-05
0.0002481159539545859,1.0487944430486568e-05
0.00024842948895748327,1.0508523710740636e-05
0.0002487433022294738,1.052913461775599e-05
0.00024905739392125457,1.0549777186277957e-05
0.00024937176418356487,1.057045145107386e-05
0.000249686413167186,1.0591157446932977e-05
0.00025000134102294135,1.0611895208666479e-05
0.00025031654790169655,1.063266477110764e-05
0.00025063203395435916,1.0653466169111477e-05
0.0002509477993318787,1.0674299437555214e-05
0.00025126384418524747,1.0695164611337653e-05
0.00025158016866549943,1.071606172537971e-05
0.00025189677292371097,1.0736990814624342e-05
0.0002522136571110002,1.075795191403647e-05
0.000252530821378528,1.0778945058602843e-05
0.000252848265877497,1.0799970283332116e-05
0.0002531659907591523,1.0821027623254938e-05
0.00025348399617478094,1.0842117113424278e-05
0.00025380228227571243,1.086323878891442e-05
0.0002541208492133185,1.0884392684821967e-05
0.000254439697139013,1.0905578836265735e-05
0.0002547588262042522,1.0926797278385952e-05
0.00025507823656053413,1.0948048046345122e-05
0.00025539792835939975,1.0969331175327689e-05
0.0002557179017524319,1.0990646700540156e-05
0.0002560381568912558,1.1011994657210706e-05
0.000256358693927539,1.1033375080589793e-05
0.0002566795130129914,1.1054788005949709e-05
0.00025700061429936513,1.1076233468584587e-05
0.0002573219979384547,1.1097711503810829e-05
0.00025764366408209666,1.1119222146966678e-05
0.0002579656128821704,1.114076543341222e-05
0.00025828784449059703,1.1162341398529808e-05
0.000258610359059341,1.1183950077723316e-05
0.0002589331567404082,1.1205591506419097e-05
0.0002592562376858473,1.1227265720065242e-05
0.00025957960204774924,1.1248972754131897e-05
0.00025990324997824727,1.1270712644111097e-05
0.0002602271816295177,1.1292485425516938e-05
0.000260551397153778,1.1314291133885568e-05
0.00026087589670328973,1.1336129804774764e-05
0.00026120068043035535,1.1358001473764941e-05
0.0002615257484873204,1.1379906176457934e-05
0.0002618511010265732,1.1401843948477891e-05
0.0002621767382005438,1.1423814825470703e-05
0.00026250266016170564,1.1445818843104631e-05
0.00026282886706257354,1.146785603706951e-05
0.00026315535905570606,1.1489926443077286e-05
0.00026348213629370304,1.151203009686233e-05
0.0002638091989292075,1.1534167034180429e-05
0.0002641365471149053,1.1556337290809637e-05
0.00026446418100352386,1.1578540902549957e-05
0.00026479210074783403,1.160077790522371e-05
0.0002651203065006487,1.1623048334674637e-05
0.00026544879841482367,1.1645352226768954e-05
0.00026577757664325704,1.1667689617394667e-05
0.00026610664133888933,1.1690060542461945e-05
0.0002664359926547044,1.1712465037902852e-05
0.00026676563074372756,1.1734903139671445e-05
0.00026709555575902785,1.1757374883744115e-05
0.0002674257678537161,1.1779880306118657e-05
0.0002677562671809465,1.1802419442815456e-05
0.0002680870538939149,1.1824992329876742e-05
0.00026841812814586103,1.1847599003366475e-05
0.00026874949009006606,1.1870239499371256e-05
0.00026908113987985424,1.1892913853999051e-05
0.0002694130776685932,1.1915622103380305e-05
0.0002697453036096922,1.1938364283667304e-05
0.000270077817856604,1.1961140431034278e-05
0.00027041062056282303,1.198395058167773e-05
0.00027074371188188796,1.2006794771816002e-05
0.0002710770919673788,1.2029673037689543e-05
0.0002714107609729187,1.2052585415560804e-05
0.00027174471905217406,1.2075531941714288e-05
0.00027207896635885284,1.209851265245661e-05
0.0002724135030467074,1.212152758411622e-05
0.0002727483292695313,1.214457677304379e-05
0.00027308344518116214,1.216766025561193e-05
0.0002734188509354793,1.2190778068215473e-05
0.00027375454668640515,1.2213930247270822e-05
0.0002740905325879054,1.2237116829217287e-05
0.00027442680879398825,1.226033785051522e-05
0.0002747633754587046,1.2283593347647668e-05
0.00027510023273614797,1.2306883357119571e-05
0.00027543738078045563,1.2330207915457817e-05
0.0002757748197458065,1.2353567059211402e-05
0.00027611254978642316,1.2376960824951643e-05
0.0002764505710565708,1.2400389249271323e-05
0.0002767888837105573,1.2423852368785811e-05
0.0002771274879027339,1.2447350220132374e-05
0.0002774663837874942,1.2470882839969963e-05
0.0002778055715192752,1.2494450264980319e-05
0.00027814505125255617,1.251805253186671e-05
0.00027848482314186013,1.2541689677354464e-05
0.00027882488734175243,1.256536173819127e-05
0.00027916524400684094,1.2589068751146563e-05
0.00027950589329177783,1.2612810753012093e-05
0.0002798468353512568,1.26365877806014e-05
0.00028018807034001567,1.2660399870750446e-05
0.0002805295984128341,1.2684247060316935e-05
0.0002808714197245356,1.2708129386181097e-05
0.00028121353442998653,1.273204688524453e-05
0.0002815559426840959,1.2755999594431309e-05
0.000281898644641816,1.2779987550687565e-05
0.00028224164045814184,1.2804010790981745e-05
0.00028258493028811206,1.282806935230377e-05
0.00028292851428680753,1.2852163271666301e-05
0.0002832723926093533,1.2876292586103423e-05
0.00028361656541091583,1.2900457332671906e-05
0.0002839610328467059,1.2924657548450255e-05
0.0002843057950719773,1.2948893270538928e-05
0.00028465085224202625,1.297316453606091e-05
0.0002849962045121927,1.2997471382160716e-05
0.0002853418520378591,1.3021813846005598e-05
0.0002856877949744519,1.3046191964784333e-05
0.0002860340334774393,1.3070605775707915e-05
0.00028638056770233423,1.3095055316009706e-05
0.0002867273978046913,1.3119540622944753e-05
0.0002870745239401091,1.3144061733790372e-05
0.00028742194626422935,1.3168618685846085e-05
0.00028776966493273615,1.319321151643342e-05
0.0002881176801013583,1.321784026289591e-05
0.0002884659919258659,1.3242504962599241e-05
0.00028881460056207395,1.326720565293126e-05
0.0002891635061658394,1.3291942371301716e-05
0.0002895127088930629,1.3316715155142667e-05
0.00028986220889968824,1.3341524041908232e-05
0.0002902120063417027,1.3366369069074427e-05
0.0002905621013751363,1.3391250274139792e-05
0.00029091249415606274,1.3416167694624449e-05
0.0002912631848405987,1.3441121368071052e-05
0.00029161417358490463,1.3466111332043883e-05
0.00029196546054518276,1.3491137624129857e-05
0.0002923170458776809,1.3516200281937796e-05
0.000292668929738688,1.3541299343098299e-05
0.0002930211122845375,1.3566434845264767e-05
0.00029337359367160573,1.359160682611207e-05
0.0002937263740563128,1.3616815323337456e-05
0.0002940794535951211,1.3642060374660377e-05
0.0002944328324445378,1.3667342017821868e-05
0.0002947865107611122,1.369266029058576e-05
0.00029514048870143717,1.371801523073783e-05
0.00029549476642214964,1.3743406876085648e-05
0.0002958493440799289,1.3768835264459097e-05
0.0002962042218314984,1.3794300433710437e-05
0.00029655939983362455,1.3819802421713396e-05
0.0002969148782431173,1.3845341266364504e-05
0.00029727065721683004,1.387091700558213e-05
0.00029762673691165946,1.3896529677306426e-05
0.0002979831174845456,1.39221793195004e-05
0.00029833979909247216,1.3947865970148478e-05
0.00029869678189246596,1.3973589667257778e-05
0.0002990540660415977,1.3999350448856882e-05
0.00029941165169698096,1.402514835299728e-05
0.0002997695390157735,1.4050983417751928e-05
0.0003001277281551754,1.4076855681216269e-05
0.0003004862192724318,1.4102765181507793e-05
0.0003008450125248297,1.4128711956766043e-05
0.00030120410806970104,1.4154696045152942e-05
0.00030156350606441994,1.418071748485214e-05
0.0003019232066664055,1.4206776314069615e-05
0.00030228321003311864,1.4232872571033605e-05
0.00030264351632206524,1.4259006293994404e-05
0.00030300412569079393,1.4285177521224355e-05
0.00030336503829689717,1.4311386291017922e-05
0.0003037262542980108,1.4337632641692038e-05
0.00030408777385181453,1.43639166115851e-05
0.0003044495971160315,1.4390238239058418e-05
0.0003048117242484279,1.4416597562494933e-05
0.00030517415540681466,1.444299462029974e-05
0.0003055368907490452,1.4469429450900573e-05
0.000305899930433017,1.4495902092746476e-05
0.0003062632746166714,1.452241258430951e-05
0.0003066269234579927,1.4548960964083354e-05
0.0003069908771150097,1.457554727058375e-05
0.0003073551357457939,1.4602171542348916e-05
0.00030771969950846116,1.4628833817939229e-05
0.0003080845685611711,1.4655534135936803e-05
0.00030844974306212585,1.4682272534946495e-05
0.00030881522316957276,1.4709049053594685e-05
0.0003091810090418016,1.4735863730530443e-05
0.00030954710083714687,1.476271660442458e-05
0.00030991349871398573,1.4789607713970169e-05
0.00031028020283074023,1.4816537097882654e-05
0.0003106472133458749,1.4843504794899591e-05
0.00031101453041789854,1.487051084378048e-05
0.00031138215420536443,1.489755528330682e-05
0.00031175008486686805,1.4924638152282861e-05
0.00031211832256105014,1.495175948953432e-05
0.0003124868674465942,1.497891933390976e-05
0.0003128557196822279,1.500611772427949e-05
0.00031322487942672255,1.5033354699535856e-05
0.0003135943468388935,1.5060630298593857e-05
0.0003139641220775994,1.5087944560390224e-05
0.0003143342053017434,1.5115297523883741e-05
0.00031470459667027174,1.5142689228055984e-05
0.0003150752963421751,1.5170119711910119e-05
0.00031544630447648736,1.5197589014471824e-05
0.0003158176212322867,1.5225097174788531e-05
0.0003161892467686955,1.5252644231930247e-05
0.0003165611812448789,1.5280230224989087e-05
0.0003169334248200467,1.5307855193078853e-05
0.0003173059776534524,1.5335519175336455e-05
0.0003176788399043932,1.536322221091991e-05
0.0003180520117322108,1.5390964339010294e-05
0.00031842549329629,1.5418745598810198e-05
0.0003187992847560601,1.544656602954492e-05
0.0003191733862709939,1.547442567046154e-05
0.00031954779800060824,1.5502324560829396e-05
0.00031992252010446404,1.5530262739940097e-05
0.0003202975527421658,1.5558240247107475e-05
0.0003206728960733629,1.5586257121667246e-05
0.00032104855025774713,1.5614313402977716e-05
0.000321424515455056,1.5642409130419024e-05
0.0003218007918250692,1.5670544343393695e-05
0.00032217737952761207,1.5698719081326403e-05
0.0003225542787225527,1.5726933383663774e-05
0.0003229314895698038,1.5755187289874918e-05
0.00032330901222932197,1.5783480839450983e-05
0.0003236868468611076,1.5811814071905354e-05
0.0003240649936252056,1.5840187026773606e-05
0.00032444345268170456,1.5868599743613172e-05
0.00032482222419073705,1.5897052262004434e-05
0.00032520130831247983,1.5925544621549137e-05
0.0003255807052071534,1.595407686187156e-05
0.000325960415035023,1.5982649022618357e-05
0.0003263404379563972,1.6011261143457966e-05
0.0003267207741316294,1.6039913264081462e-05
0.0003271014237211163,1.6068605424201717e-05
0.00032748238688529933,1.6097337663554027e-05
0.00032786366378466364,1.6126110021895726e-05
0.00032824525457973843,1.615492253900643e-05
0.00032862715943109757,1.618377525468797e-05
0.00032900937849935844,1.621266820876417e-05
0.0003293919119451831,1.624160144108154e-05
0.000329774759929277,1.6270574991508188e-05
0.0003301579226123912,1.6299588899934728e-05
0.000330541400155319,1.6328643206273948e-05
0.000330925192718899,1.6357737950460748e-05
0.00033130930046401403,1.6386873172452327e-05
0.0003316937235515908,1.6416048912228068e-05
0.0003320784621426002,1.6445265209789655e-05
0.00033246351639805736,1.6474522105160573e-05
0.0003328488864790222,1.6503819638386836e-05
0.0003332345725465976,1.653315784953666e-05
0.00033362057476193213,1.6562536778700334e-05
0.0003340068932862175,1.6591956465990452e-05
0.0003343935282806898,1.662141695154182e-05
0.00033478047990663024,1.665091827551137e-05
0.00033516774832536325,1.668046047807806e-05
0.00033555533369825807,1.6710043599443565e-05
0.000335943236186728,1.6739667679831277e-05
0.00033633145595223104,1.6769332759487023e-05
0.00033671999315626873,1.679903887867874e-05
0.0003371088479603877,1.6828786077696617e-05
0.00033749802052617845,1.6858574396853174e-05
0.0003378875110152758,1.6888403876482776e-05
0.00033827731958935915,1.691827455694257e-05
0.000338667446410152,1.6948186478611135e-05
0.00033905789163942254,1.6978139681890104e-05
0.0003394486554389827,1.700813420720264e-05
0.0003398397379706892,1.7038170094994535e-05
0.0003402311393964431,1.7068247385733748e-05
0.0003406228598781897,1.709836611991013e-05
0.000341014899577919,1.7128526338036116e-05
