e,p
1.0,2.0665560514118458e-25
1.0,2.0972374117565493e-25
1.0,2.1283742864203166e-25
1.0,2.1599734382485062e-25
1.0,2.192041730491834e-25
1.0,2.224586128297013e-25
1.0,2.257613700219605e-25
1.0,2.2911316197593223e-25
1.0,2.3251471669180633e-25
1.0,2.359667729781046e-25
1.0,2.394700806121598e-25
1.0,2.4302540050295947e-25
1.0,2.4663350485640937e-25
1.0,2.5029517734305824e-25
1.0,2.5401121326831325e-25
1.0,2.5778241974517423e-25
1.0,2.616096158695298e-25
1.0,2.6549363289807566e-25
1.0,2.69435314428855e-25
1.0,2.7343551658448132e-25
1.0,2.7749510819809006e-25
1.0,2.816149710020517e-25
1.0,2.8579599981947686e-25
1.0,2.900391027585627e-25
1.0,2.9434520140984563e-25
1.0,2.9871523104636094e-25
1.0,3.0315014082677723e-25
1.0,3.076508940015554e-25
1.0,3.1221846812216926e-25
1.0,3.168538552534224e-25
1.0,3.215580621889138e-25
1.0,3.263321106697266e-25
1.0,3.311770376063395e-25
1.0,3.360938953038357e-25
1.0,3.4108375169046574e-25
1.0,3.461476905496045e-25
1.0,3.5128681175514055e-25
1.0,3.5650223151035706e-25
1.0,3.6179508259038532e-25
1.0,3.6716651458823207e-25
1.0,3.726176941644589e-25
1.0,3.7814980530059865e-25
1.0,3.8376404955628886e-25
1.0,3.8946164633027184e-25
1.0,3.9524383312522013e-25
1.0,4.011118658165402e-25
1.0,4.0706701892513647e-25
1.0,4.1311058589422356e-25
1.0,4.192438793702815e-25
1.0,4.254682314881329e-25
1.0,4.317849941603057e-25
1.0,4.381955393706377e-25
1.0,4.4470125947229175e-25
1.0,4.5130356749016115e-25
1.0,4.580038974277635e-25
1.0,4.648037045787284e-25
1.0,4.717044658428531e-25
1.0,4.787076800469117e-25
1.0,4.858148682701655e-25
1.0,4.9302757417476465e-25
1.0,5.003473643410158e-25
1.0,5.0777582860762645e-25
1.0,5.153145804170428e-25
1.0,5.229652571658513e-25
1.0,5.307295205604513e-25
1.0,5.386090569779384e-25
1.0,5.466055778324113e-25
1.0,5.547208199466737e-25
1.0,5.629565459294538e-25
1.0,5.713145445582697e-25
1.0,5.797966311679106e-25
1.0,5.884046480447598e-25
1.0,5.971404648268965e-25
1.0,6.060059789102097e-25
1.0,6.15003115860493e-25
1.0,6.241338298316575e-25
1.0,6.3340010399020385e-25
1.0,6.428039509459197e-25
1.0,6.523474131890547e-25
1.0,6.620325635339019e-25
1.0,6.718615055690445e-25
1.0,6.8183637411423415e-25
1.0,6.919593356840503e-25
1.0,7.022325889585018e-25
1.0,7.126583652605278e-25
1.0,7.232389290406816e-25
1.0,7.339765783689166e-25
1.0,7.448736454337619e-25
1.0,7.5593249704885025e-25
1.0,7.6715553516696435e-25
1.0,7.785451974017783e-25
1.0,7.901039575572504e-25
1.0,8.0183432616497775e-25
1.0,8.137388510294253e-25
1.0,8.258201177813473e-25
1.0,8.380807504393605e-25
1.0,8.505234119798536e-25
1.0,8.631508049154255e-25
1.0,8.759656718818085e-25
1.0,8.889707962336183e-25
1.0,9.02169002648834e-25
1.0,9.155631577423602e-25
1.0,9.291561706886275e-25
1.0,9.42950993853434e-25
1.0,9.56950623435236e-25
1.0,9.711581001158936e-25
1.0,9.855765097210804e-25
1.0,1.0002089838905337e-24
1.0,1.0150587007582532e-24
1.0,1.0301288856427687e-24
1.0,1.0454228117476443e-24
1.0,1.0609438008724598e-24
1.0,1.0766952241342722e-24
1.0,1.092680502699795e-24
1.0,1.1089031085284837e-24
1.0,1.1253665651266541e-24
1.0,1.1420744483127616e-24
1.0,1.1590303869940298e-24
1.0,1.1762380639546963e-24
1.0,1.1937012166558754e-24
1.0,1.2114236380473052e-24
1.0,1.229409177391185e-24
1.0,1.2476617410982445e-24
1.0,1.2661852935761863e-24
1.0,1.2849838580907143e-24
1.0,1.3040615176394368e-24
1.0,1.3234224158386519e-24
1.0,1.3430707578233096e-24
1.0,1.3630108111603754e-24
1.0,1.3832469067757568e-24
1.0,1.4037834398949477e-24
1.0,1.424624870997625e-24
1.0,1.4457757267865203e-24
1.0,1.467240601170575e-24
1.0,1.4890241562627001e-24
1.0,1.5111311233923973e-24
1.0,1.5335663041334173e-24
1.0,1.5563345713466234e-24
1.0,1.5794408702383261e-24
1.0,1.6028902194344444e-24
1.0,1.6266877120705e-24
1.0,1.650838516897793e-24
1.0,1.6753478794061336e-24
1.0,1.70022112296304e-24
1.0,1.725463649970071e-24
1.0,1.751080943036098e-24
1.0,1.7770785661682168e-24
1.0,1.8034621659801876e-24
1.0,1.8302374729188234e-24
1.0,1.857410302508729e-24
1.0,1.8849865566152993e-24
1.0,1.9129722247267088e-24
1.0,1.941373385254689e-24
1.0,1.9701962068548533e-24
1.0,1.9994469497664644e-24
1.0,2.029131967172094e-24
1.0,2.0592577065776287e-24
1.0,2.089830711212522e-24
1.0,2.1208576214510974e-24
1.0,2.152345176254685e-24
1.0,2.184300214635426e-24
1.0,2.216729677141637e-24
1.0,2.249640607365222e-24
1.0,2.2830401534716513e-24
1.0,2.3169355697523753e-24
1.0,2.3513342182005837e-24
1.0,2.3862435701100645e-24
1.0,2.4216712076980797e-24
1.0,2.4576248257521454e-24
1.0,2.494112233301258e-24
1.0,2.531141355312137e-24
1.0,2.5687202344103422e-24
1.0,2.6068570326272758e-24
1.0,2.6455600331727846e-24
1.0,2.684837642234403e-24
1.0,2.7246983908030862e-24
1.0,2.765150936526056e-24
1.0,2.8062040655873705e-24
1.0,2.847866694616082e-24
1.0,2.8901478726230866e-24
1.0,2.933056782966359e-24
1.0,2.9766027453457188e-24
1.0,3.0207952178269726e-24
1.0,3.0656437988961077e-24
1.0,3.1111582295442283e-24
1.0,3.157348395383074e-24
1.0,3.204224328792351e-24
1.0,3.2517962110985316e-24
1.0,3.3000743747863927e-24
1.0,3.3490693057431266e-24
1.0,3.398791645535766e-24
1.0,3.449252193722692e-24
1.0,3.500461910199052e-24
1.0,3.552431917577441e-24
1.0,3.605173503603475e-24
1.0,3.6586981236076634e-24
1.0,3.713017402993387e-24
1.0,3.7681431397618156e-24
1.0,3.8240873070746124e-24
1.0,3.880862055854226e-24
1.0,3.9384797174232915e-24
1.0,3.996952806182703e-24
1.0,4.0562940223299334e-24
1.0,4.11651625461739e-24
1.0,4.177632583151711e-24
1.0,4.239656282234934e-24
1.0,4.3026008232475376e-24
1.0,4.366479877574319e-24
1.0,4.43130731957385e-24
1.0,4.497097229592021e-24
1.0,4.563863897020189e-24
1.0,4.631621823398677e-24
1.0,4.700385725566695e-24
1.0,4.770170538858688e-24
1.0,4.840991420348171e-24
1.0,4.912863752139882e-24
1.0,4.985803144710808e-24
1.0,5.059825440300672e-24
1.0,5.13494671635269e-24
1.0,5.211183289005799e-24
1.0,5.288551716638359e-24
1.0,5.3670688034644966e-24
1.0,5.446751603184021e-24
1.0,5.52761742268653e-24
1.0,5.609683825810337e-24
1.0,5.692968637157149e-24
1.0,5.777489945963792e-24
1.0,5.863266110031017e-24
1.0,5.9503157597106614e-24
1.0,6.038657801952209e-24
1.0,6.128311424409423e-24
1.0,6.219296099607763e-24
1.0,6.311631589173607e-24
1.0,6.405337948126728e-24
1.0,6.500435529236042e-24
1.0,6.596944987440067e-24
1.0,6.694887284333221e-24
1.0,6.794283692718736e-24
1.0,6.895155801228946e-24
1.0,6.997525519014114e-24
1.0,7.10141508050137e-24
1.0,7.20684705022381e-24
1.0,7.313844327721264e-24
1.0,7.42243015251444e-24
1.0,7.532628109151996e-24
1.0,7.644462132333533e-24
1.0,7.75795651210765e-24
1.0,7.873135899148118e-24
1.0,7.990025310107747e-24
1.0,8.108650133051747e-24
1.0,8.229036132972399e-24
1.0,8.351209457384618e-24
1.0,8.475196642005653e-24
1.0,8.601024616518032e-24
1.0,8.7287207104191e-24
1.0,8.858312658956711e-24
1.0,8.989828609153013e-24
1.0,9.123297125918439e-24
1.0,9.258747198255315e-24
1.0,9.396208245554813e-24
1.0,9.535710123986142e-24
1.0,9.67728313298177e-24
1.0,9.820958021818145e-24
1.0,9.966765996294126e-24
1.0,1.0114738725509348e-23
1.0,1.0264908348742017e-23
1.0,1.0417307482430138e-23
1.0,1.0571969227255052e-23
1.0,1.0728927175331395e-23
1.0,1.0888215417502972e-23
1.0,1.1049868550746926e-23
1.0,1.1213921685688734e-23
1.0,1.1380410454227411e-23
1.0,1.1549371017275406e-23
1.0,1.1720840072611901e-23
1.0,1.1894854862854135e-23
1.0,1.2071453183546114e-23
1.0,1.2250673391367413e-23
1.0,1.2432554412464823e-23
1.0,1.2617135750906216e-23
1.0,1.2804457497261525e-23
1.0,1.299456033730949e-23
1.0,1.3187485560875233e-23
1.0,1.3383275070797968e-23
1.0,1.358197139203188e-23
1.0,1.378361768088318e-23
1.0,1.3988257734382646e-23
1.0,1.4195935999799148e-23
1.0,1.440669758429253e-23
1.0,1.462058826471159e-23
1.0,1.483765449753634e-23
1.0,1.505794342896787e-23
1.0,1.52815029051692e-23
1.0,1.5508381482656395e-23
1.0,1.573862843884587e-23
1.0,1.5972293782756316e-23
1.0,1.6209428265871423e-23
1.0,1.645008339316258e-23
1.0,1.669431143427521e-23
1.0,1.6942165434882536e-23
1.0,1.7193699228205878e-23
1.0,1.7448967446708172e-23
1.0,1.7708025533958895e-23
1.0,1.797092975667723e-23
1.0,1.823773721695264e-23
1.0,1.8508505864646827e-23
1.0,1.8783294509981186e-23
1.0,1.9062162836309766e-23
1.0,1.9345171413082062e-23
1.0,1.9632381708998792e-23
1.0,1.9923856105363078e-23
1.0,2.0219657909629188e-23
1.0,2.051985136915224e-23
1.0,2.082450168514355e-23
1.0,2.1133675026831657e-23
1.0,2.1447438545833768e-23
1.0,2.1765860390741238e-23
1.0,2.20890097219216e-23
1.0,2.241695672653971e-23
1.0,2.2749772633801613e-23
1.0,2.3087529730426457e-23
1.0,2.3430301376346405e-23
1.0,2.3778162020639874e-23
1.0,2.4131187217702003e-23
1.0,2.4489453643655267e-23
1.0,2.4853039113002968e-23
1.0,2.5222022595529697e-23
1.0,2.559648423345459e-23
1.0,2.5976505358837384e-23
1.0,2.6362168511243107e-23
1.0,2.675355745566986e-23
1.0,2.715075720074278e-23
1.0,2.755385401717727e-23
1.0,2.7962935456516096e-23
1.0,2.837809037014665e-23
1.0,2.879940892859862e-23
1.0,2.9226982641128284e-23
1.0,2.966090437559454e-23
1.0,3.010126837863002e-23
1.0,3.0548170296110757e-23
1.0,3.100170719392948e-23
1.0,3.146197757907949e-23
1.0,3.192908142104944e-23
1.0,3.2403120173535893e-23
1.0,3.288419679647929e-23
1.0,3.337241577842709e-23
1.0,3.3867883159227956e-23
1.0,3.43707065530624e-23
1.0,3.4880995171818007e-23
1.0,3.539885984880912e-23
1.0,3.5924413062848964e-23
1.0,3.645776896268029e-23
1.0,3.699904339176879e-23
1.0,3.7548353913463393e-23
1.0,3.8105819836529804e-23
1.0,3.867156224106587e-23
1.0,3.924570400479891e-23
1.0,3.9828369829773836e-23
1.0,4.0419686269438706e-23
1.0,4.101978175613242e-23
1.0,4.1628786628979285e-23
1.0,4.224683316219729e-23
1.0,4.287405559382972e-23
1.0,4.351059015490028e-23
1.0,4.415657509900145e-23
1.0,4.4812150732323064e-23
1.0,4.5477459444129e-23
1.0,4.615264573767943e-23
1.0,4.6837856261619007e-23
1.0,4.7533239841828986e-23
1.0,4.823894751375108e-23
1.0,4.895513255519117e-23
1.0,4.9681950519611124e-23
1.0,5.041955926991748e-23
1.0,5.116811901274402e-23
1.0,5.192779233325099e-23
1.0,5.2698744230438616e-23
1.0,5.348114215298363e-23
1.0,5.427515603560782e-23
1.0,5.50809583359877e-23
1.0,5.589872407221513e-23
1.0,5.672863086080532e-23
1.0,5.757085895527775e-23
1.0,5.842559128530735e-23
1.0,5.929301349645532e-23
1.0,6.017331399048997e-23
1.0,6.10666839663074e-23
1.0,6.197331746146297e-23
1.0,6.289341139430977e-23
1.0,6.382716560677215e-23
1.0,6.477478290775146e-23
1.0,6.573646911717459e-23
1.0,6.671243311069583e-23
1.0,6.770288686506736e-23
1.0,6.870804550417842e-23
1.0,6.97281273457785e-23
1.0,7.07633539488965e-23
1.0,7.181395016196385e-23
1.0,7.288014417164993e-23
1.0,7.396216755242174e-23
1.0,7.506025531684488e-23
1.0,7.617464596662582e-23
1.0,7.730558154441264e-23
1.0,7.845330768636715e-23
1.0,7.961807367551781e-23
1.0,8.080013249590202e-23
1.0,8.199974088751159e-23
1.0,8.321715940205994e-23
1.0,8.445265245957121e-23
1.0,8.570648840581033e-23
1.0,8.697893957056817e-23
1.0,8.827028232681238e-23
1.0,8.958079715071345e-23
1.0,9.091076868256113e-23
1.0,9.226048578859197e-23
1.0,9.363024162372808e-23
1.0,9.502033369524808e-23
1.0,9.643106392740634e-23
1.0,9.786273872701168e-23
1.0,9.931566904997667e-23
1.0,1.0079017046885382e-22
1.0,1.0228656324138213e-22
1.0,1.0380517238004359e-22
1.0,1.053463277226535e-22
1.0,1.0691036400400187e-22
1.0,1.0849762092855877e-22
1.0,1.1010844324425544e-22
1.0,1.1174318081735996e-22
1.0,1.1340218870847264e-22
1.0,1.150858272496415e-22
1.0,1.1679446212262368e-22
1.0,1.185284644383121e-22
1.0,1.2028821081734195e-22
1.0,1.220740834718897e-22
1.0,1.2388647028868549e-22
1.0,1.2572576491326713e-22
1.0,1.2759236683547588e-22
1.0,1.2948668147622243e-22
1.0,1.3140912027554532e-22
1.0,1.333601007819767e-22
1.0,1.3534004674323068e-22
1.0,1.3734938819823688e-22
1.0,1.3938856157055038e-22
1.0,1.4145800976313836e-22
1.0,1.435581822545752e-22
1.0,1.4568953519667017e-22
1.0,1.4785253151354488e-22
1.0,1.5004764100217675e-22
1.0,1.52275340434434e-22
1.0,1.5453611366063652e-22
1.0,1.5683045171464323e-22
1.0,1.5915885292050084e-22
1.0,1.6152182300068071e-22
1.0,1.6391987518592336e-22
1.0,1.6635353032670806e-22
1.0,1.6882331700637615e-22
1.0,1.71329771655946e-22
1.0,1.7387343867062031e-22
1.0,1.7645487052802454e-22
1.0,1.7907462790820623e-22
1.0,1.817332798154162e-22
1.0,1.844314037016918e-22
1.0,1.871695855922735e-22
1.0,1.89948420212897e-22
1.0,1.927685111189615e-22
1.0,1.9563047082661725e-22
1.0,1.985349209458038e-22
1.0,2.0148249231527327e-22
1.0,2.0447382513958777e-22
1.0,2.0750956912818082e-22
1.0,2.1059038363647482e-22
1.0,2.137169378090877e-22
1.0,2.1688991072516587e-22
1.0,2.2010999154588e-22
1.0,2.2337787966412153e-22
1.0,2.2669428485638744e-22
1.0,2.300599274369543e-22
1.0,2.3347553841433056e-22
1.0,2.3694185965002604e-22
1.0,2.404596440196782e-22
1.0,2.440296555765766e-22
1.0,2.476526697176273e-22
1.0,2.5132947335174275e-22
1.0,2.5506086507077064e-22
1.0,2.5884765532294767e-22
1.0,2.626906665889229e-22
1.0,2.6659073356039407e-22
1.0,2.705487033214021e-22
1.0,2.7456543553233115e-22
1.0,2.786418026165981e-22
1.0,2.8277868995015596e-22
1.0,2.869769960537972e-22
1.0,2.912376327883062e-22
1.0,2.955615255525053e-22
1.0,2.9994961348426327e-22
1.0,3.044028496644666e-22
1.0,3.089222013240209e-22
1.0,3.1350865005393593e-22
1.0,3.1816319201852946e-22
1.0,3.228868381717865e-22
1.0,3.276806144769282e-22
1.0,3.3254556212926325e-22
1.0,3.37482737782326e-22
1.0,3.424932137773723e-22
1.0,3.4757807837629485e-22
1.0,3.5273843599799653e-22
1.0,3.579754074582616e-22
1.0,3.6329013021318485e-22
1.0,3.6868375860624193e-22
1.0,3.741574641190006e-22
1.0,3.797124356255576e-22
1.0,3.853498796507643e-22
1.0,3.9107102063228727e-22
1.0,3.968771011865471e-22
1.0,4.0276938237860098e-22
1.0,4.0874914399606216e-22
1.0,4.148176848270571e-22
1.0,4.2097632294231153e-22
1.0,4.272263959814387e-22
1.0,4.335692614434778e-22
1.0,4.400062969817331e-22
1.0,4.465389007029846e-22
1.0,4.531684914711752e-22
1.0,4.598965092155737e-22
1.0,4.667244152435154e-22
1.0,4.736536925578018e-22
1.0,4.806858461788126e-22
1.0,4.87822403471384e-22
1.0,4.950649144765374e-22
1.0,5.024149522481667e-22
1.0,5.098741131946903e-22
1.0,5.174440174257781e-22
1.0,5.25126309104243e-22
1.0,5.329226568031575e-22
1.0,5.408347538682547e-22
1.0,5.488643187857053e-22
1.0,5.570130955553944e-22
1.0,5.652828540697005e-22
1.0,5.736753904979026e-22
1.0,5.821925276763111e-22
1.0,5.908361155041937e-22
1.0,5.996080313455592e-22
1.0,6.085101804369003e-22
1.0,6.1754449630103555e-22
1.0,6.267129411670513e-22
1.0,6.360175063964816e-22
1.0,6.454602129158367e-22
1.0,6.550431116555537e-22
1.0,6.647682839954424e-22
1.0,6.746378422167395e-22
1.0,6.846539299609226e-22
1.0,6.948187226952874e-22
1.0,7.051344281854418e-22
1.0,7.156032869748376e-22
1.0,7.262275728714226e-22
1.0,7.370095934414938e-22
1.0,7.479516905108769e-22
1.0,7.590562406736e-22
1.0,7.70325655808066e-22
1.0,7.817623836008934e-22
1.0,7.933689080785593e-22
1.0,8.051477501469363e-22
1.0,8.171014681388141e-22
1.0,8.292326583695422e-22
1.0,8.415439557009824e-22
1.0,8.540380341137744e-22
1.0,8.667176072881025e-22
1.0,8.795854291931138e-22
1.0,8.926442946850866e-22
1.0,9.058970401144527e-22
1.0,9.193465439418219e-22
1.0,9.329957273632204e-22
1.0,9.46847554944545e-22
1.0,9.609050352654434e-22
1.0,9.751712215727757e-22
1.0,9.896492124438282e-22
1.0,1.0043421524592212e-21
1.0,1.019253232885957e-21
1.0,1.0343856923705647e-21
1.0,1.0497428176425094e-21
1.0,1.0653279442280434e-21
1.0,1.0811444571746804e-21
1.0,1.0971957917864823e-21
1.0,1.1134854343700913e-21
1.0,1.1300169229920084e-21
1.0,1.1467938482470604e-21
1.0,1.1638198540382507e-21
1.0,1.1810986383681862e-21
1.0,1.1986339541422809e-21
1.0,1.2164296099839462e-21
1.0,1.234489471061698e-21
1.0,1.2528174599287257e-21
1.0,1.2714175573748745e-21
1.0,1.2902938032912391e-21
1.0,1.3094502975475885e-21
1.0,1.3288912008829066e-21
1.0,1.3486207358090652e-21
1.0,1.3686431875279184e-21
1.0,1.388962904862058e-21
1.0,1.4095843011993903e-21
1.0,1.4305118554516882e-21
1.0,1.4517501130273654e-21
1.0,1.4733036868187957e-21
1.0,1.4951772582041863e-21
1.0,1.5173755780643366e-21
1.0,1.5399034678145387e-21
1.0,1.5627658204518032e-21
1.0,1.5859676016175794e-21
1.0,1.6095138506762409e-21
1.0,1.6334096818096982e-21
1.0,1.6576602851281485e-21
1.0,1.6822709277973248e-21
1.0,1.707246955182538e-21
1.0,1.732593792009702e-21
1.0,1.7583169435435447e-21
1.0,1.7844219967832918e-21
1.0,1.810914621676234e-21
1.0,1.837800572349182e-21
1.0,1.865085688358218e-21
1.0,1.8927758959570598e-21
1.0,1.9208772093842573e-21
1.0,1.949395732169441e-21
1.0,1.978337658458942e-21
1.0,2.007709274361242e-21
1.0,2.037516959312249e-21
1.0,2.0677671874608616e-21
1.0,2.0984665290751688e-21
1.0,2.1296216519695285e-21
1.0,2.161239322952767e-21
1.0,2.1933264092978574e-21
1.0,2.225889880233577e-21
1.0,2.2589368084581556e-21
1.0,2.2924743716754077e-21
1.0,2.3265098541537466e-21
1.0,2.361050648308344e-21
1.0,2.3961042563067115e-21
1.0,2.4316782916980857e-21
1.0,2.467780481067191e-21
1.0,2.504418665712375e-21
1.0,2.541600803348675e-21
1.0,2.5793349698362526e-21
1.0,2.6176293609344913e-21
1.0,2.656492294082053e-21
1.0,2.695932210203337e-21
1.0,2.735957675541955e-21
1.0,2.776577383521234e-21
1.0,2.8178001566323574e-21
1.0,2.859634948350631e-21
1.0,2.902090845080199e-21
1.0,2.945177068127544e-21
1.0,2.9889029757042554e-21
1.0,3.0332780649597527e-21
1.0,3.0783119740439683e-21
1.0,3.1240144842006777e-21
1.0,3.170395521892009e-21
1.0,3.2174651609544938e-21
1.0,3.2652336247870297e-21
1.0,3.3137112885712928e-21
1.0,3.3629086815253595e-21
1.0,3.412836489190543e-21
1.0,3.463505555752213e-21
1.0,3.514926886395173e-21
1.0,3.5671116496940154e-21
1.0,3.620071180038852e-21
1.0,3.673816980097025e-21
1.0,3.7283607233116246e-21
1.0,3.783714256436852e-21
1.0,3.8398896021110334e-21
1.0,3.896898961467967e-21
1.0,3.954754716787041e-21
1.0,4.013469434182566e-21
1.0,4.07305586633301e-21
1.0,4.133526955251032e-21
1.0,4.1948958350943644e-21
1.0,4.2571758350184395e-21
1.0,4.3203804820714845e-21
1.0,4.384523504132802e-21
1.0,4.449618832894013e-21
1.0,4.5156806068852166e-21
1.0,4.5827231745458926e-21
1.0,4.6507610973412645e-21
1.0,4.7198091529249366e-21
1.0,4.789882338348591e-21
1.0,4.86099587331959e-21
1.0,4.9331652035061805e-21
1.0,5.006406003892522e-21
1.0,5.080734182183302e-21
1.0,5.156165882258759e-21
1.0,5.232717487681012e-21
1.0,5.310405625252558e-21
1.0,5.389247168627878e-21
1.0,5.469259241977827e-21
1.0,5.5504592237092625e-21
1.0,5.632864750239632e-21
1.0,5.716493719827468e-21
1.0,5.801364296459707e-21
1.0,5.887494913797125e-21
1.0,5.974904279177954e-21
1.0,6.0636113776809585e-21
1.0,6.153635476249043e-21
1.0,6.244996127874077e-21
1.0,6.3377131758436605e-21
1.0,6.4318067580508706e-21
1.0,6.52729731136847e-21
1.0,6.624205576087587e-21
1.0,6.722552600422343e-21
1.0,6.822359745081572e-21
1.0,6.923648687908422e-21
1.0,7.02644142858861e-21
1.0,7.130760293428535e-21
1.0,7.236627940204821e-21
1.0,7.34406736308536e-21
1.0,7.453101897623468e-21
1.0,7.563755225826412e-21
1.0,7.676051381299206e-21
1.0,7.790014754464526e-21
1.0,7.905670097860059e-21
1.0,8.023042531515052e-21
1.0,8.142157548406137e-21
1.0,8.263041019994206e-21
1.0,8.385719201843747e-21
1.0,8.510218739325613e-21
1.0,8.636566673404205e-21
1.0,8.764790446510478e-21
1.0,8.894917908502779e-21
1.0,9.026977322715563e-21
1.0,9.160997372097958e-21
1.0,9.297007165443771e-21
1.0,9.435036243713989e-21
1.0,9.575114586452847e-21
1.0,9.717272618299076e-21
1.0,9.861541215594516e-21
1.0,1.0007951713090143e-20
1.0,1.0156535910751725e-20
1.0,1.030732608066685e-20
1.0,1.0460354974054508e-20
1.0,1.0615655828378406e-20
1.0,1.0773262374565788e-20
1.0,1.0933208844334216e-20
1.0,1.1095529977626365e-20
1.0,1.1260261030155255e-20
1.0,1.1427437781061864e-20
1.0,1.1597096540686464e-20
1.0,1.176927415845494e-20
1.0,1.1944008030882097e-20
1.0,1.2121336109694652e-20
1.0,1.2301296910073976e-20
1.0,1.2483929519021275e-20
1.0,1.266927360384737e-20
1.0,1.285736942078856e-20
1.0,1.3048257823749942e-20
1.0,1.324198027317847e-20
1.0,1.3438578845068672e-20
1.0,1.3638096240101135e-20
1.0,1.384057579291676e-20
1.0,1.404606148152913e-20
1.0,1.4254597936876663e-20
1.0,1.4466230452516097e-20
1.0,1.468100499445978e-20
1.0,1.4898968211160066e-20
1.0,1.5120167443640882e-20
1.0,1.5344650735779834e-20
1.0,1.557246684474343e-20
1.0,1.5803665251577275e-20
1.0,1.6038296171952968e-20
1.0,1.6276410567074413e-20
1.0,1.651806015474725e-20
1.0,1.6763297420611417e-20
1.0,1.7012175629540638e-20
1.0,1.726474883721165e-20
1.0,1.7521071901845255e-20
1.0,1.7781200496121087e-20
1.0,1.8045191119269148e-20
1.0,1.8313101109342143e-20
1.0,1.8584988655668727e-20
1.0,1.8860912811491767e-20
1.0,1.9140933506794673e-20
1.0,1.9425111561319138e-20
1.0,1.971350869777316e-20
1.0,2.0006187555238108e-20
1.0,2.0303211702773954e-20
1.0,2.060464565322598e-20
1.0,2.091055487723646e-20
1.0,2.122100581746485e-20
1.0,2.1536065903020178e-20
1.0,2.185580356410439e-20
1.0,2.2180288246876413e-20
1.0,2.250959042853585e-20
1.0,2.284378163263011e-20
1.0,2.3182934444588738e-20
1.0,2.3527122527488952e-20
1.0,2.38764206380564e-20
1.0,2.423090464289985e-20
1.0,2.4590651534990503e-20
1.0,2.4955739450384922e-20
1.0,2.5326247685195537e-20
1.0,2.570225671281317e-20
1.0,2.60838482013858e-20
1.0,2.6471105031558167e-20
1.0,2.6864111314470683e-20
1.0,2.7262952410029616e-20
1.0,2.766771494544727e-20
1.0,2.8078486834056767e-20
1.0,2.849535729440585e-20
1.0,2.891841686963632e-20
1.0,2.934775744714909e-20
1.0,2.9783472278561373e-20
1.0,3.022565599996115e-20
1.0,3.0674404652462395e-20
1.0,3.112981570306443e-20
1.0,3.1591988065820756e-20
1.0,3.206102212332444e-20
1.0,3.253701974851017e-20
1.0,3.302008432678027e-20
1.0,3.351032077846023e-20
1.0,3.4007835581587664e-20
1.0,3.451273679503856e-20
1.0,3.502513408199648e-20
1.0,3.554513873377282e-20
1.0,3.607286369397813e-20
1.0,3.660842358305261e-20
1.0,3.715193472316188e-20
1.0,3.770351516346248e-20
1.0,3.826328470574123e-20
1.0,3.8831364930434934e-20
1.0,3.9407879223039176e-20
1.0,3.999295280090637e-20
1.0,4.0586712740442025e-20
1.0,4.118928800470599e-20
1.0,4.180080947142357e-20
1.0,4.2421409961411174e-20
1.0,4.30512242674236e-20
1.0,4.36903891834327e-20
1.0,4.4339043534337657e-20
1.0,4.4997328206116636e-20
1.0,4.566538617642758e-20
1.0,4.634336254566327e-20
1.0,4.703140456846606e-20
1.0,4.7729661685709994e-20
1.0,4.8438285556961286e-20
1.0,4.9157430093417225e-20
1.0,4.988725149133447e-20
1.0,5.0627908265955195e-20
1.0,5.1379561285937056e-20
1.0,5.2142373808292624e-20
1.0,5.291651151384704e-20
1.0,5.3702142543226053e-20
1.0,5.449943753337437e-20
1.0,5.530856965461675e-20
1.0,5.612971464827089e-20
1.0,5.696305086481894e-20
1.0,5.780875930264389e-20
1.0,5.866702364734044e-20
1.0,5.953803031161387e-20
1.0,6.0421968475767e-20
1.0,6.131903012878861e-20
1.0,6.222941011005394e-20
1.0,6.315330615164422e-20
1.0,6.409091892129265e-20
1.0,6.504245206596728e-20
1.0,6.600811225610564e-20
1.0,6.698810923050158e-20
1.0,6.79826558418588e-20
1.0,6.899196810302292e-20
1.0,7.001626523390007e-20
1.0,7.105576970906978e-20
1.0,7.211070730610404e-20
1.0,7.318130715460913e-20
1.0,7.42678017859902e-20
1.0,7.537042718395522e-20
1.0,7.648942283577122e-20
1.0,7.762503178428152e-20
1.0,7.877750068069277e-20
1.0,7.994707983814503e-20
1.0,8.113402328608286e-20
1.0,8.233858882542802e-20
1.0,8.356103808457172e-20
1.0,8.480163657620027e-20
1.0,8.606065375496854e-20
1.0,8.733836307601648e-20
1.0,8.863504205436775e-20
1.0,8.995097232520585e-20
1.0,9.128643970504328e-20
1.0,9.264173425379845e-20
1.0,9.401715033779676e-20
1.0,9.541298669371145e-20
1.0,9.682954649343922e-20
1.0,9.826713740995374e-20
1.0,9.972607168413221e-20
1.0,1.0120666619257161e-19
1.0,1.0270924251641196e-19
1.0,1.0423412701118344e-19
1.0,1.0578165087769597e-19
1.0,1.0735215023396503e-19
1.0,1.089459661882214e-19
1.0,1.1056344491299986e-19
1.0,1.1220493772032536e-19
1.0,1.1387080113801512e-19
1.0,1.1556139698711622e-19
1.0,1.17277092460499e-19
1.0,1.1901826020259893e-19
1.0,1.2078527839036059e-19
1.0,1.2257853081537761e-19
1.0,1.243984069672495e-19
1.0,1.262453021181745e-19
1.0,1.2811961740880756e-19
1.0,1.3002175993538441e-19
