x, y
98.15859400494149, 0.07652462378929178
95.71871811207973, 0.07827545287199453
92.2741666191855, 0.08152312339611835
88.49280099175209, 0.08526524894813646
84.722036614023, 0.08848144537291723
81.0175818445829, 0.0924775366177516
77.19732482470816, 0.09694113017500378
72.72111979584824, 0.1027262408322877
68.23740410962452, 0.1088462631226788
64.58864043289012, 0.11518201687920862
61.17988974009672, 0.12090422323473717
57.45112461302848, 0.12859075139563922
53.929213349287004, 0.13602329191525966
51.00269002394777, 0.14350754301929589
48.92083939797333, 0.14932188903245494
46.88274914231746, 0.15562619063810706
44.85747016887756, 0.16163381483732955
42.86446975622305, 0.16882364922686943
40.9046111983038, 0.1761011238386386
38.8881723549105, 0.18440572078440853
36.75019035631594, 0.19363406279227835
34.87078216158445, 0.2030219481949353
33.2406587278155, 0.21130856934756576
31.389980955735464, 0.22215960529729817
28.897504562508523, 0.23919582853111038
30.053351566101554, 0.23071818988434975
27.073787460482716, 0.2514380899068951
25.708867928111786, 0.2617047699145707
24.17289533251493, 0.2738099411756436
23.03340343280206, 0.28510823197848845
21.72815477824568, 0.2965436348445104
20.356609464809548, 0.3094983543804941
19.178662136100016, 0.32408027826797436
17.214828109541642, 0.3464543682801907
15.524593518043705, 0.36676973613746977
14.672405844845358, 0.37962106742732005
13.11521780043061, 0.3965516581844144
12.185678989324506, 0.40773757833167235
11.021432135599307, 0.42112607361947196
9.862934819580197, 0.43140399810031327
8.442324194503579, 0.4369149230410573
7.095089238695597, 0.43324022317466104
6.249087066648019, 0.420802428407996
5.6850884962628, 0.40737348484207436
5.304522624344544, 0.3955425157588903
5.048599132907556, 0.38480835538726244
4.884616447131015, 0.3709995661925013
4.450565198548976, 0.3579459578457852
4.258292370035412, 0.3452946538951003
4.069995010160969, 0.330867806889704
3.920157395752939, 0.3169803653692833
3.7181595608941653, 0.3012184700349537
3.5524071225204037, 0.2881311488454267
3.4441155294495465, 0.27515396505513495
3.4635655421399676, 0.2627880899223766
3.463120945755788, 0.247014978922242
3.335823936378689, 0.23057882673169286
3.387979840359683, 0.21533164485879558
3.6169383452726884, 0.2036647405542653
4.165471004546106, 0.19229227491269674
5.219211916219049, 0.2002867180942988
5.654588321014129, 0.21161199453531815
5.6811087111539305, 0.22300693540542732
5.68818340507306, 0.23437040217619348
5.636908060920927, 0.2434391568923455
5.224516857540959, 0.2517100409953045
4.51686617389848, 0.2427244490144459
