x, y
1.2332449068278668, 0.034136082835570264
2.0880676106033977, 0.08238283703065447
2.658314794035427, 0.1344676003680283
3.083112267069667, 0.18765644852715674
3.4196280897929006, 0.24275553867947958
3.6997347204836, 0.28986315774100746
3.905893875221337, 0.33982737721437656
4.129506995206808, 0.3862865655075724
4.290302704034973, 0.4236326727323179
4.420406416002387, 0.4611540315160721
4.521335867217549, 0.4991310443532488
4.673278115412805, 0.5374936106202446
4.750429700928154, 0.5670234983132039
4.831122670696667, 0.5989893826763835
4.934834638110743, 0.6404188512260309
5.048496208902755, 0.6864749609335068
5.0932694241034655, 0.713148248214625
5.140319243466925, 0.7330918756298104
5.216796279600719, 0.7610970747593944
5.240995738664004, 0.7931681100579793
5.276156625177556, 0.8188950389204506
5.353223892020211, 0.8613935419800507
5.369160121159447, 0.8981262687482661
5.410054677416217, 0.9428154162954743
5.415113797777879, 0.9782337563711245
5.355163221492181, 1.0280577745972868
5.232142278031095, 1.0586742219560998
5.041160484378345, 1.0565011026243925
4.831544264060139, 1.039536751712354
4.66796603903306, 1.0182436872928018
4.506158506132563, 0.9928146860806453
4.360371521043995, 0.955941758065223
4.208850866212211, 0.9250974836796988
4.112053029959073, 0.897582988915339
3.965928770179729, 0.8539453507221828
