e,p
0.0001392434045785164,2.254165020142092e-11
0.00025421936532888804,6.153653061416836e-11
0.0004196132697414554,1.4181462616383136e-10
0.0006445915202126844,2.9004901490225207e-10
0.0009383205334670186,5.423249751720818e-10
0.001309966742692487,9.45734571794663e-10
0.00176869659982386,1.5598573432444904e-09
0.0023236765777170866,2.4582099254563778e-09
0.0029840731720596906,3.729778511278746e-09
0.003759052904337321,5.48011642278476e-09
0.004657782323029695,7.83364280045227e-09
0.005689428006623741,1.0933973945748298e-08
0.006863156565353152,1.4946366972689687e-08
0.008188134643590254,2.0058693126685072e-08
0.00967352892211365,2.6483094497457334e-08
0.01132850611994094,3.4457267971558514e-08
0.013162232997093374,4.4246039109646205e-08
0.01518387635605582,5.6143101695052086e-08
0.01740260304491417,7.047172183677403e-08
0.019827579958784262,8.758705736756755e-08
0.022467974042172677,1.0787715187169927e-07
0.02533295229133757,1.3176459139786942e-07
0.02843168175677374,1.597076227404345e-07
0.03177332954445516,1.9220230716620646e-07
0.03536706281912768,2.2978310026397565e-07
0.03922204880592436,2.7302529559607136e-07
0.04334745479247772,3.225453560409465e-07
0.047752448131404876,3.7900356453385327e-07
0.0524461962426062,4.4310452108072015e-07
0.05743786661475633,5.155994621562433e-07
0.06273662680878332,5.972866748821171e-07
0.068351644458552,6.890141477677104e-07
0.07429208727434308,7.916800677239425e-07
0.08056712304415783,9.062348909544373e-07
0.08718591963645164,1.0336825026545684e-06
0.09415764500205993,1.1750817908887353e-06
0.10149146717686965,1.3315477234537637e-06
0.10919655428312386,1.5042541642908727e-06
0.11728207453215543,1.6944335421430913e-06
0.12575719622724474,1.9033788386107653e-06
0.1346310877644895,2.132446404563524e-06
0.14391291763578692,2.3830553802907598e-06
0.15361185443107017,2.6566907604205326e-06
0.1637370668401721,2.9549042222760317e-06
0.17429772365543486,3.2793153684102697e-06
0.18530299377344914,3.6316130519764156e-06
0.1967620461972908,4.0135584416467074e-06
0.20868405003987595,4.426983779077755e-06
0.2210781745237121,4.873796769199788e-06
0.23395358898549576,5.355979586188903e-06
0.24731946287772763,5.875591524207734e-06
0.26118496576945827,6.434770902625318e-06
0.2755592673503882,7.0357357287022685e-06
0.2904515374323593,7.68078436027593e-06
0.30587094595109393,8.372299481871408e-06
0.3218266629688047,9.112747110673806e-06
0.3383278586764306,9.904679578611487e-06
0.355383703395874,1.0750736195041247e-05
0.37300336758173985,1.1653644572118646e-05
0.3911960218245663,1.2616222778524817e-05
0.40997083685194324,1.364138099617938e-05
0.42933698353050026,1.4732121685911727e-05
0.4493036328702552,1.5891542072530432e-05
0.4698799560232478,1.7122836132878734e-05
0.4910751242895035,1.8429294264491957e-05
0.5128983091167855,1.9814305936338194e-05
0.5353586821032031,2.1281362008216384e-05
0.5584654150003193,2.2834054233742465e-05
0.5822276797140193,2.4476078076761305e-05
0.606654648308612,2.6211233374031885e-05
0.6317554930065806,2.804342648895411e-05
0.6575393861921867,2.9976672299624312e-05
0.6840155004144512,3.201509403316394e-05
0.7111930083877772,3.416292475676121e-05
0.7390810829944342,3.6424511519453404e-05
0.7676888972879122,3.880431386108524e-05
0.7970256244939176,4.130690580036437e-05
0.827100438012235,4.3936979976643725e-05
0.8579225114215743,4.6699343673810426e-05
0.8895010184775826,4.959892776653564e-05
0.9218451331193045,5.264077992775157e-05
0.9549640294676927,5.583007324355865e-05
0.98886688183157,5.917210207144321e-05
1.0235628647051462,6.267228899847181e-05
1.059061152774975,6.633618086518021e-05
1.0953709209184634,7.016945423272595e-05
1.13250134420934,7.41779138918468e-05
1.170461597916409,7.836749766732821e-05
1.2092608575085253,8.27442742642765e-05
1.2489082986548388,8.731444740990116e-05
1.289413097229518,9.208435601918616e-05
1.3307844293102584,9.706047552026028e-05
1.3730314711839986,0.00010224942116782298
1.4161633993466722,0.0001076579468834453
1.4601893905069332,0.00011329294906600963
1.505118621588147,0.00011916146543201063
1.5509602697291334,0.0001252706794886802
1.5977235122891384,0.00013162791871160307
1.6454175268458462,0.00013824066034321233
1.694051491203081,0.00014511652824503456
1.7436345833875793,0.00015226329753648623
1.794175981654951,0.00015968889360084591
1.8456848644901782,0.0001674013962270365
1.898170410609604,0.00017540904060365305
1.9516417989651549,0.00018372021433687942
2.0061082087431004,0.00019234346672808076
2.061578819370015,0.00020128750347232207
2.1180628105125323,0.00021056119096582194
2.175569362079579,0.00022017355763132262
2.2341076542261042,0.00023013379557480318
2.293686867354322,0.000240451260916822
2.3543161821144545,0.00025113547776862776
2.4160047794104518,0.0002621961352500764
2.478761840399491,0.0002736430931224546
2.542596546494215,0.00028548638245116535
2.6075180793662103,0.00029773620428035755
2.673535620946008,0.00031040293625977765
2.7406583534297937,0.00032349712734328805
2.808895459276424,0.00033702950607243225
2.878256121211652,0.0003510109766003234
2.948749522231607,0.00036545262399312567
3.0203848456035387,0.00038036571356736933
3.0931712748675575,0.0003957616935406913
3.167117993840611,0.0004116521933751222
3.2422341866169795,0.0004280490330546788
3.318529037572255,0.00044496421215105834
3.3960117313628406,0.00046240992506539814
3.4746914529306747,0.00048039855042531236
3.554577387505218,0.0004989426613565121
3.635678720602708,0.0005180550228320654
3.7180046380328693,0.000537748592335081
3.8015643258981675,0.0005580365244975064
3.8863669705955495,0.0005789321697747558
3.972421758821908,0.0006004490767651092
4.059737877570856,0.0006226009958544806
4.148324514142414,0.0006454018749089645
4.238190856137046,0.0006688658692151128
4.329346091463864,0.000693007334853084
4.421799408340129,0.0007178408330040964
4.515559995294229,0.000743381135583252
4.610637041167673,0.0007696432199380552
4.707039735117328,0.0007966422741498937
4.804777266617648,0.0008243936976967248
4.90385882546093,0.0008529131044351575
5.004293601765264,0.0008822163202810552
5.106090785970307,0.0009123193881796738
5.209259568840514,0.0009432385687683476
5.313809141471849,0.0009749903413705163
5.419748695290544,0.0010075914033330403
5.527087422053587,0.0010410586766530525
5.635834513854701,0.0010754093049958745
5.745999163124085,0.0011106606566771008
5.857590562632387,0.0011468303256566249
5.970617905489972,0.0011839361351834094
6.085090385154859,0.001221996132825347
6.201017195425528,0.0012610286047169904
6.318407530453335,0.00130105205965511
6.43727058473854,0.0013420852456658213
6.557615553132296,0.0013841471440404196
