e,p
6.228576797288856e-12,4.254904497042414e-13
6.234607039755135e-12,4.261033918214616e-13
6.240641479816267e-12,4.267170180400282e-13
6.246680119359253e-12,4.2733132889293084e-13
6.252722960271581e-12,4.279463249133842e-13
6.25877000444121e-12,4.285620066348184e-13
6.264821253756605e-12,4.2917837459089014e-13
6.270876710106693e-12,4.2979542931547237e-13
6.2769363753808945e-12,4.304131713426656e-13
6.28300025146911e-12,4.3103160120678527e-13
6.289068340261712e-12,4.316507194423725e-13
6.295140643649575e-12,4.3227052658418596e-13
6.301217163524049e-12,4.3289102316721043e-13
6.307297901776966e-12,4.335122097266505e-13
6.313382860300632e-12,4.3413408679793003e-13
6.3194720409878595e-12,4.3475665491669395e-13
6.325565445731919e-12,4.353799146188115e-13
6.33166307642658e-12,4.3600386644036993e-13
6.337764934966095e-12,4.3662851091768086e-13
6.343871023245188e-12,4.372538485872755e-13
6.349981343159085e-12,4.3787987998590645e-13
6.356095896603475e-12,4.385066056505455e-13
6.3622146854745494e-12,4.3913402611839274e-13
6.36833771166897e-12,4.3976214192685996e-13
6.374464977083888e-12,4.4039095361358667e-13
6.380596483616937e-12,4.4102046171643104e-13
6.386732233166236e-12,4.416506667734738e-13
6.392872227630387e-12,4.422815693230178e-13
6.399016468908477e-12,4.429131699035828e-13
6.405164958900075e-12,4.435454690539138e-13
6.4113176995052346e-12,4.441784673129753e-13
6.417474692624494e-12,4.4481216521995286e-13
6.423635940158877e-12,4.454465633142557e-13
6.429801444009886e-12,4.4608166213551e-13
6.435971206079519e-12,4.467174622235673e-13
6.442145228270244e-12,4.473539641184973e-13
6.4483235124850265e-12,4.4799116836059156e-13
6.4545060606273026e-12,4.486290754903646e-13
6.460692874601011e-12,4.492676860485497e-13
6.4668839563105575e-12,4.4990700057610144e-13
6.473079307660843e-12,4.5054701961419864e-13
6.479278930557248e-12,4.5118774370423454e-13
6.485482826905639e-12,4.5182917338783224e-13
6.4916909986123726e-12,4.5247130920682923e-13
6.49790344758428e-12,4.5311415170328605e-13
6.504120175728686e-12,4.5375770141948577e-13
6.510341184953399e-12,4.5440195889792917e-13
6.5165664771667e-12,4.550469246813441e-13
6.522796054277382e-12,4.556925993126724e-13
6.529029918194692e-12,4.56338983335082e-13
6.535268070828385e-12,4.569860772919584e-13
6.541510514088686e-12,4.576338817269116e-13
6.547757249886321e-12,4.582823971837693e-13
6.5540082801324865e-12,4.589316242065807e-13
6.560263606738873e-12,4.595815633396201e-13
6.566523231617652e-12,4.602322151273795e-13
6.572787156681479e-12,4.608835801145715e-13
6.579055383843509e-12,4.615356588461284e-13
6.585327915017361e-12,4.621884518672064e-13
6.591604752117149e-12,4.628419597231835e-13
6.597885897057484e-12,4.634961829596556e-13
6.604171351753451e-12,4.641511221224394e-13
6.610461118120616e-12,4.648067777575765e-13
6.616755198075039e-12,4.654631504113267e-13
6.62305359353327e-12,4.661202406301687e-13
6.629356306412326e-12,4.667780489608063e-13
6.635663338629746e-12,4.674365759501614e-13
6.641974692103508e-12,4.680958221453781e-13
6.648290368752113e-12,4.687557880938208e-13
6.654610370494538e-12,4.694164743430754e-13
6.660934699250231e-12,4.700778814409491e-13
6.6672633569391535e-12,4.707400099354664e-13
6.6735963454817275e-12,4.714028603748766e-13
6.679933666798879e-12,4.720664333076499e-13
6.6862753228120105e-12,4.727307292824756e-13
6.692621315443019e-12,4.73395748848263e-13
6.698971646614275e-12,4.740614925541466e-13
6.705326318248651e-12,4.747279609494775e-13
6.711685332269497e-12,4.753951545838274e-13
6.718048690600649e-12,4.760630740069913e-13
6.724416395166439e-12,4.767317197689839e-13
6.730788447891672e-12,4.774010924200403e-13
6.737164850701655e-12,4.780711925106176e-13
6.743545605522163e-12,4.787420205913931e-13
6.749930714279477e-12,4.794135772132662e-13
6.7563201789003575e-12,4.800858629273529e-13
6.762714001312043e-12,4.80758878284993e-13
6.769112183442278e-12,4.814326238377473e-13
6.775514727219272e-12,4.821071001373971e-13
6.78192163457174e-12,4.827823077359459e-13
6.7883329074288805e-12,4.834582471856118e-13
6.794748547720374e-12,4.841349190388417e-13
6.801168557376384e-12,4.848123238482986e-13
6.807592938327573e-12,4.854904621668658e-13
6.814021692505086e-12,4.861693345476498e-13
6.8204548218405526e-12,4.868489415439748e-13
6.8268923282660975e-12,4.875292837093896e-13
6.833334213714321e-12,4.882103615976609e-13
6.839780480118331e-12,4.888921757627767e-13
6.8462311294117e-12,4.895747267589441e-13
6.852686163528494e-12,4.902580151405947e-13
6.859145584403282e-12,4.909420414623762e-13
6.865609393971104e-12,4.916268062791608e-13
6.872077594167494e-12,4.92312310146039e-13
6.878550186928475e-12,4.929985536183214e-13
6.885027174190563e-12,4.936855372515434e-13
6.891508557890745e-12,4.943732616014534e-13
6.897994339966518e-12,4.950617272240299e-13
6.904484522355849e-12,4.957509346754641e-13
6.9109791069972016e-12,4.964408845121703e-13
6.9174780958295285e-12,4.971315772907843e-13
6.923981490792265e-12,4.978230135681633e-13
6.930489293825342e-12,4.985151939013832e-13
6.937001506869174e-12,4.992081188477389e-13
6.943518131864667e-12,4.999017889647509e-13
6.9500391707532144e-12,5.005962048101529e-13
6.9565646254766905e-12,5.012913669419066e-13
6.963094497977472e-12,5.019872759181911e-13
6.9696287901984156e-12,5.026839322974025e-13
6.976167504082868e-12,5.033813366381669e-13
6.9827106415746644e-12,5.040794894993161e-13
6.9892582046181354e-12,5.047783914399199e-13
6.9958101951580886e-12,5.054780430192537e-13
7.002366615139823e-12,5.061784447968208e-13
7.008927466509143e-12,5.06879597332343e-13
7.0154927512123136e-12,5.075815011857635e-13
7.0220624711961165e-12,5.082841569172484e-13
7.028636628407804e-12,5.089875650871736e-13
7.035215224795131e-12,5.096917262561511e-13
7.041798262306321e-12,5.103966409850009e-13
7.048385742890118e-12,5.111023098347676e-13
7.054977668495725e-12,5.118087333667162e-13
7.061574041072847e-12,5.125159121423347e-13
7.068174862571687e-12,5.132238467233285e-13
7.074780134942921e-12,5.139325376716192e-13
7.0813898601377276e-12,5.146419855493592e-13
7.088004040107763e-12,5.153521909189121e-13
7.094622676805189e-12,5.160631543428664e-13
7.101245772182644e-12,5.167748763840272e-13
7.107873328193253e-12,5.174873576054246e-13
7.114505346790647e-12,5.182005985703087e-13
7.121141829928933e-12,5.189145998421421e-13
7.1277827795627155e-12,5.196293619846191e-13
7.134428197647078e-12,5.203448855616457e-13
7.141078086137613e-12,5.210611711373513e-13
7.147732446990383e-12,5.217782192760871e-13
7.154391282161951e-12,5.224960305424201e-13
7.161054593609375e-12,5.232146055011446e-13
7.167722383290185e-12,5.239339447172655e-13
7.174394653162421e-12,5.246540487560183e-13
7.181071405184599e-12,5.253749181828499e-13
7.187752641315742e-12,5.260965535634338e-13
7.194438363515342e-12,5.268189554636589e-13
7.201128573743391e-12,5.275421244496382e-13
7.207823273960382e-12,5.282660610877047e-13
7.214522466127279e-12,5.289907659444041e-13
7.221226152205556e-12,5.297162395865142e-13
7.227934334157163e-12,5.304424825810242e-13
7.234647013944545e-12,5.311694954951482e-13
7.241364193530636e-12,5.31897278896314e-13
7.248085874878871e-12,5.326258333521786e-13
7.254812059953162e-12,5.333551594306153e-13
7.261542750717919e-12,5.340852576997106e-13
7.2682779491380405e-12,5.348161287277842e-13
7.27501765717892e-12,5.355477730833634e-13
7.281761876806438e-12,5.362801913352046e-13
7.288510609986965e-12,5.37013384052278e-13
7.295263858687365e-12,5.377473518037788e-13
7.302021624875002e-12,5.384820951591195e-13
7.308783910517706e-12,5.392176146879326e-13
7.315550717583826e-12,5.399539109600733e-13
7.322322048042186e-12,5.40690984545612e-13
7.329097903862108e-12,5.414288360148428e-13
7.335878287013403e-12,5.421674659382789e-13
7.342663199466368e-12,5.429068748866558e-13
7.349452643191809e-12,5.436470634309243e-13
7.356246620160998e-12,5.443880321422555e-13
7.363045132345724e-12,5.451297815920482e-13
7.369848181718243e-12,5.458723123519122e-13
7.37665577025133e-12,5.466156249936791e-13
7.383467899918225e-12,5.473597200894053e-13
7.390284572692683e-12,5.481045982113607e-13
7.397105790548927e-12,5.488502599320421e-13
7.403931555461695e-12,5.495967058241577e-13
7.410761869406207e-12,5.503439364606457e-13
7.417596734358164e-12,5.510919524146537e-13
7.424436152293779e-12,5.518407542595555e-13
7.431280125189743e-12,5.525903425689451e-13
7.438128655023248e-12,5.533407179166318e-13
7.444981743771966e-12,5.540918808766514e-13
7.45183939341408e-12,5.548438320232541e-13
7.458701605928245e-12,5.555965719309131e-13
7.46556838329362e-12,5.563501011743169e-13
7.47243972748985e-12,5.57104420328381e-13
7.479315640497086e-12,5.578595299682339e-13
7.486196124295952e-12,5.586154306692269e-13
7.49308118086758e-12,5.593721230069328e-13
7.499970812193591e-12,5.601296075571413e-13
7.506865020256092e-12,5.608878848958628e-13
7.51376380703768e-12,5.616469555993285e-13
7.520667174521465e-12,5.624068202439861e-13
7.527575124691023e-12,5.631674794065072e-13
7.534487659530448e-12,5.639289336637813e-13
7.541404781024306e-12,5.646911835929172e-13
7.54832649115767e-12,5.654542297712438e-13
7.555252791916102e-12,5.662180727763112e-13
7.562183685285642e-12,5.669827131858878e-13
7.569119173252858e-12,5.677481515779589e-13
7.576059257804767e-12,5.685143885307346e-13
7.583003940928923e-12,5.692814246226415e-13
7.589953224613334e-12,5.700492604323278e-13
7.596907110846533e-12,5.708178965386583e-13
7.60386560161752e-12,5.715873335207244e-13
7.610828698915807e-12,5.723575719578263e-13
7.617796404731394e-12,5.731286124294922e-13
7.624768721054768e-12,5.739004555154679e-13
7.631745649876923e-12,5.746731017957174e-13
7.638727193189327e-12,5.75446551850426e-13
7.645713352983965e-12,5.76220806259998e-13
7.652704131253292e-12,5.769958656050577e-13
7.659699529990277e-12,5.777717304664456e-13
7.666699551188365e-12,5.785484014252264e-13
7.673704196841506e-12,5.793258790626826e-13
7.680713468944146e-12,5.801041639603177e-13
7.687727369491212e-12,5.808832566998512e-13
7.694745900478142e-12,5.816631578632227e-13
7.701769063900843e-12,5.824438680325983e-13
7.70879686175575e-12,5.832253877903529e-13
7.715829296039764e-12,5.840077177190866e-13
7.722866368750285e-12,5.847908584016202e-13
7.72990808188522e-12,5.855748104209913e-13
7.736954437442954e-12,5.863595743604569e-13
7.744005437422382e-12,5.871451508034966e-13
7.751061083822877e-12,5.879315403338084e-13
7.75812137864432e-12,5.887187435353052e-13
7.765186323887076e-12,5.895067609921233e-13
7.772255921552016e-12,5.902955932886191e-13
7.77933017364049e-12,5.910852410093662e-13
7.786409082154357e-12,5.918757047391594e-13
7.793492649095959e-12,5.926669850630135e-13
7.800580876468139e-12,5.934590825661595e-13
7.807673766274239e-12,5.94251997834049e-13
7.814771320518082e-12,5.950457314523537e-13
7.821873541204001e-12,5.958402840069645e-13
7.82898043033681e-12,5.966356560839927e-13
7.836091989921828e-12,5.974318482697671e-13
7.843208221964866e-12,5.982288611508357e-13
7.850329128472222e-12,5.990266953139699e-13
7.857454711450705e-12,5.998253513461541e-13
7.864584972907602e-12,6.006248298345955e-13
7.871719914850708e-12,6.014251313667191e-13
7.878859539288307e-12,6.022262565301723e-13
7.886003848229174e-12,6.030282059128186e-13
7.893152843682591e-12,6.038309801027423e-13
7.900306527658321e-12,6.046345796882484e-13
7.907464902166637e-12,6.054390052578547e-13
7.914627969218294e-12,6.062442574003051e-13
7.921795730824552e-12,6.070503367045607e-13
7.928968188997156e-12,6.078572437597993e-13
7.93614534574836e-12,6.086649791554233e-13
7.943327203090904e-12,6.094735434810499e-13
7.95051376303802e-12,6.102829373265164e-13
7.957705027603454e-12,6.110931612818775e-13
7.964900998801416e-12,6.119042159374126e-13
7.972101678646652e-12,6.127161018836133e-13
7.979307069154367e-12,6.135288197111953e-13
7.986517172340285e-12,6.143423700110912e-13
7.99373199022061e-12,6.151567533744545e-13
8.000951524812053e-12,6.159719703926576e-13
8.00817577813182e-12,6.167880216572876e-13
8.015404752197608e-12,6.176049077601547e-13
8.022638449027615e-12,6.184226292932902e-13
8.029876870640522e-12,6.192411868489399e-13
8.037120019055532e-12,6.200605810195706e-13
8.04436789629232e-12,6.208808123978691e-13
8.05162050437106e-12,6.217018815767401e-13
8.058877845312436e-12,6.225237891493077e-13
8.066139921137616e-12,6.233465357089124e-13
8.073406733868273e-12,6.241701218491193e-13
8.080678285526562e-12,6.249945481637062e-13
8.087954578135153e-12,6.258198152466768e-13
8.095235613717203e-12,6.266459236922471e-13
8.102521394296355e-12,6.274728740948579e-13
8.109811921896771e-12,6.28300667049161e-13
8.117107198543095e-12,6.291293031500342e-13
8.124407226260464e-12,6.299587829925749e-13
8.131712007074522e-12,6.307891071720945e-13
8.13902154301141e-12,6.316202762841265e-13
8.146335836097753e-12,6.324522909244205e-13
8.15365488836069e-12,6.332851516889484e-13
8.160978701827842e-12,6.341188591739e-13
8.168307278527328e-12,6.349534139756797e-13
8.17564062048778e-12,6.357888166909183e-13
8.182978729738306e-12,6.366250679164588e-13
8.190321608308526e-12,6.374621682493676e-13
8.197669258228547e-12,6.383001182869285e-13
8.205021681528985e-12,6.391389186266442e-13
8.212378880240938e-12,6.399785698662332e-13
8.21974085639601e-12,6.408190726036363e-13
8.227107612026306e-12,6.416604274370118e-13
8.234479149164418e-12,6.425026349647386e-13
8.24185546984344e-12,6.433456957854127e-13
8.24923657609697e-12,6.441896104978488e-13
8.256622469959094e-12,6.45034379701079e-13
8.264013153464395e-12,6.458800039943592e-13
8.271408628647962e-12,6.467264839771563e-13
8.278808897545376e-12,6.475738202491639e-13
8.286213962192712e-12,6.484220134102892e-13
8.293623824626556e-12,6.492710640606592e-13
8.301038486883969e-12,6.501209728006192e-13
8.308457951002536e-12,6.509717402307382e-13
8.315882219020321e-12,6.518233669517919e-13
8.323311292975893e-12,6.526758535647902e-13
8.330745174908314e-12,6.535292006709471e-13
8.338183866857155e-12,6.543834088717069e-13
8.345627370862469e-12,6.552384787687247e-13
8.353075688964817e-12,6.560944109638786e-13
8.360528823205257e-12,6.569512060592633e-13
8.367986775625343e-12,6.578088646571907e-13
8.375449548267139e-12,6.586673873601965e-13
8.38291714317318e-12,6.595267747710297e-13
8.390389562386522e-12,6.603870274926581e-13
8.397866807950717e-12,6.612481461282728e-13
8.405348881909802e-12,6.621101312812782e-13
8.41283578630833e-12,6.629729835553012e-13
8.420327523191341e-12,6.63836703554183e-13
8.427824094604378e-12,6.647012918819887e-13
8.435325502593476e-12,6.655667491429957e-13
8.442831749205172e-12,6.664330759417055e-13
8.450342836486508e-12,6.673002728828356e-13
8.457858766485015e-12,6.681683405713179e-13
8.465379541248729e-12,6.690372796123153e-13
8.472905162826178e-12,6.699070906111917e-13
8.480435633266398e-12,6.707777741735451e-13
8.48797095461892e-12,6.71649330905182e-13
8.495511128933757e-12,6.7252176141213e-13
8.503056158261458e-12,6.733950663006397e-13
8.510606044653036e-12,6.742692461771724e-13
8.518160790160018e-12,6.751443016484142e-13
8.525720396834425e-12,6.760202333212631e-13
8.53328486672879e-12,6.768970418028442e-13
8.540854201896122e-12,6.77774727700491e-13
8.548428404389952e-12,6.786532916217642e-13
8.556007476264298e-12,6.795327341744375e-13
8.563591419573671e-12,6.804130559665046e-13
8.571180236373103e-12,6.812942576061769e-13
8.5787739287181e-12,6.821763397018842e-13
8.586372498664683e-12,6.830593028622784e-13
8.593975948269364e-12,6.839431476962219e-13
8.601584279589173e-12,6.848278748128008e-13
8.609197494681613e-12,6.857134848213188e-13
8.616815595604694e-12,6.865999783312981e-13
8.624438584416941e-12,6.87487355952478e-13
8.63206646317736e-12,6.883756182948141e-13
8.63969923394547e-12,6.892647659684875e-13
8.647336898781275e-12,6.901547995838872e-13
8.654979459745302e-12,6.910457197516289e-13
8.662626918898549e-12,6.919375270825433e-13
8.670279278302533e-12,6.928302221876783e-13
8.677936540019263e-12,6.937238056783026e-13
8.685598706111256e-12,6.946182781658963e-13
8.693265778641517e-12,6.955136402621705e-13
8.700937759673562e-12,6.964098925790412e-13
8.708614651271402e-12,6.973070357286503e-13
8.71629645549954e-12,6.98205070323354e-13
8.723983174423e-12,6.991039969757291e-13
8.731674810107287e-12,7.00003816298572e-13
8.739371364618407e-12,7.009045289048888e-13
8.747072840022881e-12,7.018061354079145e-13
8.754779238387715e-12,7.027086364210966e-13
8.762490561780424e-12,7.036120325580978e-13
8.770206812269017e-12,7.045163244328059e-13
8.777927991922011e-12,7.054215126593215e-13
8.785654102808414e-12,7.063275978519685e-13
8.79338514699774e-12,7.072345806252766e-13
8.801121126560009e-12,7.081424615940118e-13
8.808862043565728e-12,7.090512413731414e-13
8.816607900085917e-12,7.099609205778608e-13
8.824358698192089e-12,7.108714998235803e-13
8.832114439956264e-12,7.11782979725926e-13
8.839875127450954e-12,7.126953609007455e-13
8.847640762749174e-12,7.136086439641006e-13
8.855411347924455e-12,7.145228295322774e-13
8.863186885050795e-12,7.154379182217713e-13
8.87096737620274e-12,7.16353910649301e-13
8.878752823455283e-12,7.172708074318044e-13
8.886543228883968e-12,7.181886091864323e-13
8.894338594564813e-12,7.191073165305586e-13
8.902138922574332e-12,7.200269300817662e-13
8.90994421498956e-12,7.209474504578704e-13
8.917754473888014e-12,7.218688782768913e-13
8.925569701347728e-12,7.227912141570723e-13
8.933389899447226e-12,7.237144587168741e-13
8.941215070265543e-12,7.246386125749739e-13
8.949045215882199e-12,7.255636763502669e-13
8.956880338377235e-12,7.264896506618721e-13
8.964720439831183e-12,7.274165361291151e-13
8.972565522325073e-12,7.283443333715483e-13
8.980415587940443e-12,7.292730430089363e-13
8.988270638759329e-12,7.302026656612664e-13
8.996130676864279e-12,7.311332019487387e-13
9.003995704338319e-12,7.320646524917764e-13
9.011865723265003e-12,7.329970179110146e-13
9.019740735728369e-12,7.339302988273105e-13
9.027620743812955e-12,7.348644958617361e-13
9.035505749603825e-12,7.357996096355829e-13
9.043395755186514e-12,7.367356407703592e-13
9.051290762647075e-12,7.376725898877921e-13
9.059190774072064e-12,7.386104576098239e-13
9.067095791548532e-12,7.395492445586179e-13
9.075005817164041e-12,7.404889513565529e-13
9.082920853006635e-12,7.414295786262224e-13
9.090840901164892e-12,7.423711269904444e-13
9.098765963727857e-12,7.433135970722479e-13
9.106696042785103e-12,7.442569894948846e-13
9.114631140426696e-12,7.452013048818208e-13
9.122571258743202e-12,7.461465438567404e-13
9.130516399825689e-12,7.470927070435471e-13
9.13846656576574e-12,7.480397950663563e-13
9.14642175865542e-12,7.489878085495101e-13
9.154381980587305e-12,7.499367481175578e-13
9.162347233654483e-12,7.508866143952768e-13
9.170317519950523e-12,7.518374080076531e-13
9.178292841569528e-12,7.527891295798947e-13
9.186273200606073e-12,7.537417797374258e-13
9.194258599155245e-12,7.546953591058893e-13
9.202249039312646e-12,7.556498683111416e-13
9.210244523174357e-12,7.566053079792616e-13
9.218245052836984e-12,7.575616787365442e-13
9.226250630397623e-12,7.585189812094998e-13
9.234261257953884e-12,7.594772160248562e-13
9.242276937603858e-12,7.604363838095629e-13
9.250297671446169e-12,7.613964851907807e-13
9.258323461579917e-12,7.623575207958905e-13
9.266354310104715e-12,7.633194912524924e-13
9.274390219120694e-12,7.642823971884e-13
9.282431190728451e-12,7.65246239231649e-13
9.290477227029127e-12,7.662110180104873e-13
9.298528330124336e-12,7.671767341533842e-13
9.306584502116216e-12,7.681433882890233e-13
9.31464574510739e-12,7.691109810463062e-13
9.322712061201001e-12,7.700795130543558e-13
9.33078345250068e-12,7.710489849425033e-13
9.338859921110568e-12,7.720193973403082e-13
9.346941469135318e-12,7.729907508775381e-13
9.35502809868007e-12,7.739630461841819e-13
9.363119811850475e-12,7.749362838904463e-13
9.371216610752689e-12,7.759104646267529e-13
9.379318497493375e-12,7.768855890237432e-13
9.387425474179691e-12,7.778616577122729e-13
9.395537542919292e-12,7.788386713234169e-13
9.403654705820365e-12,7.798166304884646e-13
9.411776964991562e-12,7.807955358389295e-13
9.419904322542078e-12,7.817753880065325e-13
9.428036780581571e-12,7.827561876232189e-13
9.436174341220249e-12,7.837379353211473e-13
9.444317006568781e-12,7.847206317326964e-13
9.452464778738356e-12,7.857042774904591e-13
9.460617659840683e-12,7.866888732272459e-13
9.468775651987944e-12,7.876744195760878e-13
9.476938757292849e-12,7.886609171702274e-13
9.485106977868605e-12,7.896483666431284e-13
9.493280315828918e-12,7.906367686284687e-13
9.50145877328801e-12,7.916261237601464e-13
9.509642352360584e-12,7.926164326722735e-13
9.517831055161875e-12,7.936076959991831e-13
9.526024883807608e-12,7.945999143754193e-13
9.534223840414003e-12,7.95593088435749e-13
9.542427927097803e-12,7.965872188151518e-13
9.550637145976246e-12,7.975823061488268e-13
9.558851499167077e-12,7.985783510721885e-13
9.567070988788537e-12,7.995753542208692e-13
9.57529561695939e-12,8.005733162307176e-13
9.58352538579887e-12,8.01572237737803e-13
9.59176029742676e-12,8.02572119378404e-13
9.60000035396331e-12,8.035729617890216e-13
9.608245557529301e-12,8.045747656063727e-13
9.616495910245994e-12,8.055775314673895e-13
9.624751414235182e-12,8.065812600092255e-13
9.633012071619141e-12,8.07585951869244e-13
9.64127788452065e-12,8.085916076850337e-13
9.64954885506302e-12,8.095982280943897e-13
9.657824985370038e-12,8.106058137353333e-13
9.666106277566009e-12,8.116143652460969e-13
9.67439273377573e-12,8.126238832651317e-13
9.682684356124532e-12,8.136343684311077e-13
9.690981146738217e-12,8.146458213829099e-13
9.699283107743106e-12,8.156582427596359e-13
9.707590241266032e-12,8.166716332006085e-13
9.715902549434324e-12,8.176859933453585e-13
9.724220034375824e-12,8.18701323833637e-13
9.732542698218861e-12,8.197176253054156e-13
9.7408705430923e-12,8.207348984008793e-13
9.74920357112547e-12,8.217531437604286e-13
9.757541784448251e-12,8.227723620246808e-13
9.765885185191002e-12,8.237925538344712e-13
9.774233775484569e-12,8.248137198308527e-13
9.782587557460348e-12,8.258358606550912e-13
9.790946533250213e-12,8.268589769486736e-13
9.79931070498654e-12,8.278830693533008e-13
9.807680074802224e-12,8.289081385108893e-13
9.81605464483066e-12,8.299341850635784e-13
9.824434417205747e-12,8.309612096537135e-13
9.832819394061889e-12,8.319892129238662e-13
9.841209577534001e-12,8.330181955168182e-13
9.849604969757495e-12,8.340481580755711e-13
9.8580055728683e-12,8.350791012433439e-13
9.86641138900284e-12,8.361110256635677e-13
9.874822420298047e-12,8.371439319798975e-13
9.883238668891368e-12,8.381778208361945e-13
9.891660136920744e-12,8.392126928765441e-13
9.90008682652463e-12,8.402485487452475e-13
9.90851873984197e-12,8.412853890868208e-13
9.916955879012244e-12,8.423232145459954e-13
9.92539824617541e-12,8.433620257677202e-13
9.933845843471955e-12,8.444018233971657e-13
9.942298673042853e-12,8.454426080797044e-13
9.950756737029584e-12,8.46484380460943e-13
9.959220037574157e-12,8.475271411866924e-13
9.967688576819056e-12,8.48570890902985e-13
9.976162356907296e-12,8.496156302560677e-13
9.984641379982389e-12,8.506613598924043e-13
9.993125648188352e-12,8.51708080458677e-13
1.0001615163669704e-11,8.527557926017784e-13
1.0010109928571486e-11,8.538044969688263e-13
1.0018609945039228e-11,8.548541942071442e-13
1.002711521521897e-11,8.559048849642809e-13
1.0035625741257281e-11,8.569565698879994e-13
1.0044141525301186e-11,8.580092496262754e-13
1.0052662569498275e-11,8.590629248273046e-13
1.006118887599661e-11,8.601175961394931e-13
1.0069720446944765e-11,8.611732642114745e-13
1.007825728449182e-11,8.622299296920885e-13
1.0086799390787368e-11,8.632875932303919e-13
1.0095346767981509e-11,8.643462554756647e-13
1.0103899418224837e-11,8.654059170773943e-13
1.0112457343668472e-11,8.664665786852916e-13
1.0121020546464022e-11,8.675282409492768e-13
1.0129589028763616e-11,8.685909045194973e-13
1.0138162792719881e-11,8.696545700463e-13
1.0146741840485951e-11,8.707192381802626e-13
1.0155326174215475e-11,8.71784909572172e-13
1.0163915796062601e-11,8.728515848730353e-13
1.0172510708181998e-11,8.739192647340697e-13
1.0181110912728813e-11,8.749879498067141e-13
1.018971641185873e-11,8.760576407426214e-13
1.0198327207727922e-11,8.771283381936592e-13
1.0206943302493092e-11,8.782000428119115e-13
1.0215564698311413e-11,8.792727552496819e-13
1.022419139734059e-11,8.803464761594863e-13
1.0232823401738841e-11,8.814212061940593e-13
1.0241460713664872e-11,8.824969460063445e-13
1.0250103335277912e-11,8.835736962495144e-13
1.0258751268737694e-11,8.846514575769442e-13
1.026740451620445e-11,8.857302306422347e-13
1.027606307983893e-11,8.868100160991941e-13
1.028472696180238e-11,8.878908146018558e-13
1.0293396164256568e-11,8.889726268044639e-13
1.0302070689363755e-11,8.900554533614756e-13
1.0310750539286722e-11,8.911392949275735e-13
1.0319435716188747e-11,8.922241521576435e-13
1.0328126222233625e-11,8.933100257067985e-13
1.0336822059585656e-11,8.943969162303618e-13
1.034552323040964e-11,8.954848243838724e-13
1.0354229736870898e-11,8.965737508230881e-13
1.036294158113525e-11,8.976636962039776e-13
1.037165876536903e-11,8.98754661182733e-13
1.0380381291739058e-11,8.998466464157539e-13
1.0389109162412703e-11,9.009396525596619e-13
1.0397842379557801e-11,9.02033680271291e-13
1.0406580945342728e-11,9.031287302076914e-13
1.0415324861936352e-11,9.042248030261325e-13
1.0424074131508031e-11,9.05321899384093e-13
1.0432828756227677e-11,9.06420019939274e-13
1.0441588738265672e-11,9.075191653495849e-13
1.0450354079792914e-11,9.086193362731615e-13
1.0459124782980818e-11,9.097205333683433e-13
1.0467900850001309e-11,9.108227572936959e-13
1.0476682283026811e-11,9.119260087079955e-13
1.0485469084230248e-11,9.130302882702287e-13
1.0494261255785082e-11,9.141355966396105e-13
1.0503058799865248e-11,9.152419344755615e-13
1.0511861718645216e-11,9.163493024377197e-13
1.0520670014299956e-11,9.174577011859424e-13
1.0529483689004943e-11,9.185671313802999e-13
1.0538302744936168e-11,9.196775936810766e-13
1.0547127184270118e-11,9.207890887487734e-13
1.0555957009183796e-11,9.219016172441125e-13
1.0564792221854717e-11,9.230151798280213e-13
1.057363282446091e-11,9.241297771616516e-13
1.0582478819180894e-11,9.25245409906365e-13
1.0591330208193708e-11,9.263620787237426e-13
1.060018699367891e-11,9.274797842755798e-13
1.0609049177816534e-11,9.285985272238846e-13
1.0617916762787166e-11,9.297183082308868e-13
1.0626789750771869e-11,9.308391279590244e-13
1.0635668143952229e-11,9.319609870709558e-13
1.0644551944510331e-11,9.330838862295535e-13
1.0653441154628786e-11,9.342078260979046e-13
1.0662335776490696e-11,9.353328073393137e-13
1.0671235812279685e-11,9.364588306172967e-13
1.0680141264179874e-11,9.37585896595593e-13
1.0689052134375905e-11,9.38714005938147e-13
1.0697968425052924e-11,9.398431593091273e-13
1.0706890138396581e-11,9.4097335737291e-13
1.071581727659305e-11,9.42104600794094e-13
1.0724749841828995e-11,9.432368902374883e-13
1.0733687836291607e-11,9.443702263681217e-13
1.0742631262168577e-11,9.455046098512364e-13
1.0751580121648095e-11,9.466400413522858e-13
1.0760534416918887e-11,9.477765215369434e-13
1.0769494150170174e-11,9.48914051071099e-13
1.0778459323591677e-11,9.500526306208519e-13
1.0787429939373636e-11,9.51192260852524e-13
1.0796405999706809e-11,9.523329424326453e-13
1.0805387506782449e-11,9.534746760279695e-13
1.0814374462792327e-11,9.546174623054534e-13
1.0823366869928718e-11,9.557613019322819e-13
1.0832364730384408e-11,9.569061955758465e-13
1.084136804635271e-11,9.580521439037582e-13
1.0850376820027409e-11,9.591991475838397e-13
1.0859391053602841e-11,9.603472072841323e-13
1.0868410749273817e-11,9.614963236728923e-13
1.0877435909235688e-11,9.626464974185884e-13
1.0886466535684302e-11,9.637977291899046e-13
1.0895502630816e-11,9.649500196557434e-13
1.0904544196827662e-11,9.661033694852204e-13
1.0913591235916658e-11,9.672577793476635e-13
1.0922643750280883e-11,9.684132499126224e-13
