x, y
-7.467512865984826, -12.200853902984967
-7.2492599656015635, -11.793540948156476
-6.973751552359001, -11.362576398876508
-6.83028600177508, -11.112429191910696
-6.544718803643092, -10.63131784599792
-6.373662631229703, -10.34934931443613
-6.186751086024507, -10.030323609124984
-5.955171716395084, -9.629871422152647
-5.738680524099799, -9.297259591021092
-5.456920888609571, -8.809513160405327
-5.261484949430287, -8.496084397292623
-5.029933994447443, -8.108044783744248
-4.787017180832482, -7.695676526284906
-4.552340614725807, -7.304973851529208
-4.281975252514278, -6.881817939348678
-4.128507746334092, -6.611765478273893
-3.810519436453986, -6.074278480701013
-3.4872175876633635, -5.5441938905518775
-3.297805553559101, -5.227470153402994
-3.068357282423201, -4.860915576035731
-2.769321541812152, -4.392623033222611
-2.5507560803165052, -4.0444842011534465
-2.1907993374372996, -3.4841580684804754
-1.7829923297168726, -2.8661473218590547
-1.3144348076077703, -2.2336928534352047
-0.924813173698734, -1.7166076129082555
-0.4795556617854757, -1.1700030159475912
-0.20143310105752654, -0.8308915100049443
0.11817484367765729, -0.4656458949260269
0.5090467220362278, -0.05002780006113916
0.8813354215312827, 0.3518236224608078
1.3444373314969678, 0.792176590912355
1.8957951337410552, 1.4082013257859423
2.3545780174265367, 1.855956701661233
2.8070812642177696, 2.3146802787802443
3.209063269389235, 2.716486564671559
3.637357237294056, 3.15896095476284
4.029536189395319, 3.524657936148081
4.44237258956046, 3.955080845860458
4.760502972673468, 4.270179664306568
5.07141603555508, 4.557203498499209
5.3619842114852005, 4.8812845064412045
5.6610199520962485, 5.165464732903988
5.95550934925445, 5.466435785962098
6.222095563470798, 5.715951080099057
6.408495645037549, 5.915184167711306
5.807582699157422, 5.313558018009516
6.077521841670247, 5.589749060850334
5.497607319612959, 4.993810126608249
5.204140849731649, 4.71946968562337
4.899251691925059, 4.397149006276045
4.593140704315516, 4.096719592785526
4.309420458211248, 3.811591497079455
4.164960394997017, 3.6647620376316397
3.909484307593564, 3.413576688161278
3.789404011145228, 3.3090402516161994
3.5206582837887765, 3.028154999189592
3.4219173869222423, 2.932104249203441
3.314765754667942, 2.84002552271296
3.0579541788752156, 2.5747124078545944
2.943016933457912, 2.458079354299983
2.697798533469946, 2.190644817801889
2.548223833871262, 2.0532037775256526
2.460536234524465, 1.9580557601521527
2.2513760210468963, 1.7534062768639895
2.1006363209384187, 1.6170936523535673
2.0207911640477842, 1.5342227985121326
1.8073119242900102, 1.320545989097452
1.680724673774785, 1.1686160903881557
1.550898153549408, 1.042233524616904
1.4639777496602786, 0.9466341409370784
1.2222543512016895, 0.6993756783317497
1.0981675895855307, 0.6021513759491519
0.984764735083564, 0.46353678327646897
0.7853223307364576, 0.2310831355186309
0.6370262902338855, 0.08921870544040011
0.37765739624893335, -0.18949998871584128
0.2217746451094218, -0.3552416963987124
0.017047116498380532, -0.5981219058326772
-0.09786171427234258, -0.717824250270306
-0.3162282732419275, -0.9681520037586502
-0.40115965187043656, -1.039693563311305
-0.5601111848406184, -1.2724631674835702
-0.6653306211274597, -1.3890962210381836
-0.7908665297192137, -1.5364221834229568
-1.027446877146768, -1.8267861282824072
-1.124937529563768, -1.955696345369084
-1.2223997673341875, -2.081537271572744
-1.41181180143845, -2.354343067116117
-1.5201568488491235, -2.492912523158168
-1.6117940840705822, -2.6279161853802453
-1.693741924808159, -2.762919847602321
-1.8861659114499325, -3.024260938965016
-1.9797353426388513, -3.1501018651686774
-2.0791581910233115, -3.296660504832696
-2.302298410618386, -3.649403273226387
-2.387030886720833, -3.8071106606566563
-2.4708825087792903, -3.917559995814603
-2.6346645316681236, -4.171634089645451
-2.699080535465657, -4.282128561434032
-2.8621806068365636, -4.540626045066874
-2.9638766269474477, -4.6990556185872645
-3.1734346454771405, -5.059877843864188
-3.402513526207497, -5.403457876239463
-3.5813268971373082, -5.686735370089595
-3.6862906016049264, -5.885697637918053
-3.9026397206673096, -6.231579638455589
-3.976801948241885, -6.369697728191313
-4.056988080891484, -6.508853960431588
-4.209063269389236, -6.754577777595407
-4.281975252514278, -6.881817939348678
-4.390405543864692, -7.044084126472839
-4.479712778066567, -7.19538211235328
-4.63488516304157, -7.438939371246735
-4.710951171937026, -7.567849588333412
-4.871152949356742, -7.835374398092772
-4.968558357834001, -7.989064625396741
-5.144075629760498, -8.299108141212
-5.368181947339302, -8.665752991840527
-5.55716776174486, -8.99362547675566
-5.640536334811452, -9.138107831410581
-5.813894093597845, -9.41903822046782
-5.887971077232681, -9.523394110490369
-6.007028446404126, -9.762798799365626
-6.116453250384851, -9.897667051695803
-6.253326602962144, -10.190378101348148
-6.473625357899188, -10.501008393361634
-6.544718803643092, -10.63131784599792
-6.624251399421344, -10.764696589517222
-6.713615462916379, -10.919650642478903
-6.905414327333386, -11.239985310078394
-6.973751552359001, -11.362576398876508
-7.068059764359007, -11.507871212882815
-7.068059764359007, -11.507871212882815
-7.156486144516893, -11.65591936135771
-7.348853301865505, -11.996610649372498
-7.2492599656015635, -11.793540948156476
