x, y
35.19020340608698, 0.002300704065409942
34.17013182211617, 0.003608903020667721
33.115759585467984, 0.0032341585282761737
31.962213722600417, 0.0041028843970020365
30.86111306056565, 0.0041028843970020365
29.63747455961822, 0.005182829888712236
28.567940440264813, 0.005182829888712236
27.51356820361663, 0.005840336134453776
26.60435235221185, 0.0064774017715194115
25.199765480618524, 0.007308653191006126
24.03528317776686, 0.00826595503066091
23.09425222822654, 0.009012037247331357
21.798781201019953, 0.011229843288666816
20.809530493367955, 0.012783329548035433
19.69053383863195, 0.01482739041562571
18.385120593258005, 0.018343175107880985
17.050626359744545, 0.023167158755394046
15.610496058202916, 0.02925505337270043
14.413204435398974, 0.037925278219395855
13.360572086930077, 0.04604019986372927
12.372812712003181, 0.057377924142630016
11.523001614148361, 0.07002044060867589
10.838728448780031, 0.08269021121962299
10.269536458698855, 0.09527140585964115
9.667783704119588, 0.11122189416307061
9.10356282312209, 0.12922666363842833
8.739180527288465, 0.14255394049511694
8.370821344187895, 0.15776856688621393
7.893097761246404, 0.1785260049965932
7.612230098018575, 0.19306949806949808
7.374859639272932, 0.20419940949352716
7.207581818607153, 0.21609584374290258
6.978910800757948, 0.22696002725414488
6.6756731466535655, 0.2440415625709743
6.474840339672959, 0.255457642516466
6.263568203616629, 0.27069952305246425
5.942931667719373, 0.29056779468544175
5.646156455423773, 0.307203043379514
5.402074999415164, 0.3230002271178742
5.166941539757176, 0.3360311151487622
4.975305284581374, 0.3469702475584828
4.815732682995298, 0.35444469679763796
4.6571543032259575, 0.36138769021121964
4.478940042576087, 0.36788439700204406
4.2810899010456875, 0.37443901885078357
3.762106112709664, 0.38379741085623437
4.067083654993333, 0.38083011583011583
3.331856621517299, 0.3798523733817851
3.1598562472220273, 0.3728719055189643
2.982387652934709, 0.3638678173972292
2.8245549395279204, 0.35315353168294344
2.7462599714599856, 0.3442516466045878
2.617508246192715, 0.3356495571201454
2.5695370435352185, 0.32721099250511015
2.4726004164034903, 0.3157915057915058
2.3930626710646363, 0.3059561662502839
2.3155133693592536, 0.2944174426527368
2.2195709640442605, 0.28354644560526915
2.2367212903829508, 0.2727027027027027
2.174085315928603, 0.261705655235067
2.1114493414742554, 0.25184646831705654
2.0952932369523003, 0.23881898705428117
2.0952932369523003, 0.2297672041789689
2.1151776732870147, 0.2180206677265501
2.1151776732870147, 0.20788893935952762
2.251137506725618, 0.1998557801498978
