x, y
381.45771112664426, 0.24503692246753372
425.1890449259707, 0.6045287787764186
477.67045815593826, 0.8966548150104212
528.7411831988308, 1.1234945724444276
577.6768126072313, 1.2959974724849812
627.2987227552901, 1.4287203040562844
682.468068882252, 1.5333198155291277
726.561606405287, 1.6193024813029906
780.4537078223295, 1.6886912564956194
827.1589248268413, 1.7456027840389312
878.1724598080956, 1.7924561221506512
932.2361314100527, 1.8290956588986447
973.5082925589376, 1.8590155894862919
1031.9755989070345, 1.8848471702205916
1079.9199339137067, 1.9097875189799403
1139.8551185105166, 1.9255750568219328
1184.31085975726, 1.9358737374213688
1234.7143674143738, 1.9488744070242283
1286.8526402745124, 1.9614223873699697
1329.9930101035777, 1.9679580885196117
1383.9423015822583, 1.9742674450406947
1430.742835356167, 1.9865042015221677
1486.007498252526, 1.9931389284468042
1531.7023575014298, 1.9989673026321995
1586.1282328270954, 2.0038620052247884
1631.9946622609139, 2.0009761112106608
1682.1122196098368, 2.0055030037818415
1739.6835483256023, 2.0064225288353628
1780.2884920887082, 2.0064225288353628
1835.1718879074792, 2.0064225288353628
1880.7714303869861, 2.0050503145247234
1934.5491516807524, 2.0008487923570963
1983.770731397344, 2.0008487923570963
2033.3735781915232, 2.0000282930785698
2076.113617589121, 1.9984580272179415
2134.52373387558, 1.9940443069610403
2181.038317341298, 1.9914271971933266
3663.957552265362, 1.3934105420010752
