x, y
1.0110414165403616, -1.753006309099069
1.0595689607201457, -1.6845861384981784
1.091373880943649, -1.6110963108590914
1.1296210585447053, -1.5642122809966332
1.1685952708563438, -1.5197208916160299
1.2098182875566763, -1.4538965438454783
1.2411836514777563, -1.402956788352463
1.2693363905228225, -1.3582218177938525
1.303643908537283, -1.3062277320636748
1.3395407313642247, -1.2466489641240077
1.375538939454009, -1.1875569624733986
1.4091869578922565, -1.1420924365816352
1.4453882667528828, -1.0818649109678615
1.4773622724961761, -1.0346157073718705
1.5091842003452052, -0.9873665037758796
1.546095536290888, -0.9314786838001932
1.5741130399446377, -0.8831747539000838
1.6140172226151224, -0.8330865423627027
1.6470227491026828, -0.7789426051947648
1.6799774178362437, -0.7230143863895551
1.7151135209467072, -0.6734533399707554
1.7527180414744983, -0.6034920728436444
1.7883443935188068, -0.5429401683928172
1.8230237675787433, -0.49232439566989905
1.8516837631831802, -0.4359906043016337
1.8858053531749026, -0.3709774016571936
1.918354315734514, -0.3099791297468315
1.9556713578541463, -0.2529557858079803
1.9916865735694564, -0.19706756976533768
2.017320037443196, -0.1348529762327646
2.0544004589086686, -0.06959619241031745
2.0823165772995758, -0.007746376544320865
2.117638608432777, 0.058159164952233056
2.156172934196836, 0.12856640347192272
2.1870482143066496, 0.21028927492764948
2.218278177713835, 0.27226068334917164
2.221457117583953, 0.37117998990524326
2.221457117583953, 0.46462406686006297
2.223587529084278, 0.5612719294228485
2.2336141022607428, 0.6373571838253187
2.244266490007525, 0.7195264227405804
2.2635422392636064, 0.8311804701364278
2.2733832146624886, 0.9253139016283551
2.2899872806078228, 1.0230972881543057
2.298661499871122, 1.1158518125385393
2.3129492262933926, 1.2073490223706043
2.332343203315265, 1.2956420505277468
2.3456504318698466, 1.3905460302827843
2.3589910151851674, 1.491128025920602
2.376102667935028, 1.553505204938658
2.4128447532383426, 1.6006732148086464
2.4559955760358925, 1.6682416434204241
2.4994165393709196, 1.7056759117770754
2.5410115772393054, 1.7504106843022078
2.580172047818838, 1.8096648753713436
2.622832126314809, 1.8638898082318058
2.654112947475994, 1.9031087542926848
2.690821347773413, 1.9576176671606778
2.7259406083809283, 1.9845476457408817
2.765540305017728, 2.0439640262285437
2.8024854910918844, 2.0841157099710594
2.8408679040842575, 2.1285259056256605
