e,p
0.00011704615979164091,7.836749766732821e-09
0.00012092608575085255,8.27442742642765e-09
0.0001248908298654839,8.731444740990116e-09
0.0001289413097229518,9.208435601918616e-09
0.00013307844293102586,9.706047552026029e-09
0.0001373031471183999,1.0224942116782299e-08
0.00014161633993466723,1.0765794688344531e-08
0.00014601893905069334,1.1329294906600964e-08
0.0001505118621588147,1.1916146543201065e-08
0.00015509602697291334,1.2527067948868021e-08
0.00015977235122891387,1.316279187116031e-08
0.00016454175268458464,1.3824066034321234e-08
0.00016940514912030814,1.4511652824503457e-08
0.00017436345833875795,1.5226329753648626e-08
0.0001794175981654951,1.5968889360084595e-08
0.00018456848644901787,1.674013962270365e-08
0.00018981704106096043,1.7540904060365306e-08
0.00019516417989651552,1.8372021433687944e-08
0.00020061082087431006,1.923434667280808e-08
0.00020615788193700154,2.012875034723221e-08
0.00021180628105125325,2.10561190965822e-08
0.0002175569362079579,2.2017355763132264e-08
0.00022341076542261044,2.301337955748032e-08
0.0002293686867354322,2.4045126091682203e-08
0.00023543161821144547,2.5113547776862783e-08
0.0002416004779410452,2.6219613525007642e-08
0.00024787618403994914,2.736430931224546e-08
0.00025425965464942154,2.854863824511654e-08
0.00026075180793662107,2.9773620428035762e-08
0.00026735356209460086,3.1040293625977766e-08
0.0002740658353429794,3.234971273432881e-08
0.00028088954592764243,3.370295060724323e-08
0.0002878256121211653,3.5101097660032344e-08
0.0002948749522231607,3.654526239931257e-08
0.0003020384845603539,3.8036571356736936e-08
0.0003093171274867558,3.9576169354069136e-08
0.0003167117993840611,4.116521933751223e-08
0.000324223418661698,4.2804903305467885e-08
0.0003318529037572255,4.449642121510584e-08
0.0003396011731362841,4.624099250653982e-08
0.00034746914529306755,4.803985504253125e-08
0.0003554577387505218,4.9894266135651223e-08
0.00036356787206027086,5.1805502283206545e-08
0.000371800463803287,5.377485923350811e-08
0.0003801564325898168,5.580365244975065e-08
0.000388636697059555,5.789321697747558e-08
0.0003972421758821909,6.004490767651092e-08
0.0004059737877570857,6.226009958544808e-08
0.00041483245141424145,6.454018749089646e-08
0.0004238190856137047,6.688658692151129e-08
0.0004329346091463865,6.93007334853084e-08
0.0004421799408340129,7.178408330040966e-08
0.0004515559995294229,7.433811355832521e-08
0.00046106370411676744,7.696432199380553e-08
0.00047070397351173287,7.966422741498939e-08
0.0004804777266617649,8.243936976967249e-08
0.000490385882546093,8.529131044351576e-08
0.0005004293601765265,8.822163202810553e-08
0.0005106090785970308,9.123193881796739e-08
0.0005209259568840515,9.432385687683478e-08
0.000531380914147185,9.749903413705165e-08
0.0005419748695290544,1.0075914033330405e-07
0.0005527087422053588,1.0410586766530526e-07
0.0005635834513854702,1.0754093049958748e-07
0.0005745999163124086,1.1106606566771008e-07
0.0005857590562632388,1.1468303256566249e-07
0.0005970617905489972,1.1839361351834096e-07
0.000608509038515486,1.2219961328253472e-07
0.0006201017195425529,1.2610286047169907e-07
0.0006318407530453336,1.3010520596551103e-07
0.0006437270584738541,1.3420852456658214e-07
0.0006557615553132297,1.3841471440404198e-07
0.0006679451630843109,1.427256971654778e-07
0.0006802788013436338,1.4714341829574027e-07
0.0006927633896833704,1.516698473614201e-07
0.000705399847731975,1.5630697771950562e-07
0.0007181890951544318,1.6105682708066508e-07
0.0007311320516521566,1.6592143747611255e-07
0.0007442296369632946,1.7090287532387615e-07
0.0007574827708632169,1.760032317932752e-07
0.0007708923731640241,1.8122462293745699e-07
0.0007844593637159382,1.8656918952772572e-07
0.0007981846624064068,1.9203909755055627e-07
0.00081206918916085,1.9763653810819134e-07
0.0008261138639429077,2.0336372778311847e-07
0.0008403196067544408,2.0922290863806984e-07
0.0008546873376359277,2.152163482160225e-07
0.0008692179766663653,2.213463402028833e-07
0.0008839124439640648,2.2761520396360955e-07
0.0008987716596864521,2.3402528500608824e-07
0.0009137965440303165,2.4057895511367354e-07
0.0009289880172319601,2.472786125108577e-07
0.0009443469995678932,2.541266817307343e-07
0.0009598744113541389,2.61125614377086e-07
0.0009755711729477239,2.6827788832916244e-07
0.000991438204745585,2.75586009000782e-07
0.0010074764271857624,2.8305250847884115e-07
0.0010236867607469515,2.906799463516708e-07
0.0010400701259493986,2.9847090937769386e-07
0.0010566274433544524,3.064280121481104e-07
0.001073359633564963,3.1455389685495765e-07
0.001090267617226076,3.2285123315857307e-07
0.0011073523150245369,3.313227192810251e-07
0.0011246146476894866,3.399710813434276e-07
0.0011420555359926605,3.4879907346534293e-07
0.0011596759007483875,3.578094784606012e-07
0.0011774766628138396,3.670051078041662e-07
0.0011954587430895278,3.7638880130079235e-07
0.0012136230625192038,3.8596342797965055e-07
0.0012319705420902073,3.9573188566358194e-07
0.001250502102833665,4.0569710123417227e-07
0.0012692186658247388,4.1586203119503466e-07
0.0012881211521829244,4.2622966097598954e-07
0.001307210483071902,4.368030060596299e-07
0.0013264875797002324,4.4758511151744163e-07
0.0013459533633214057,4.585790519766688e-07
0.0013656087552337435,4.6978793254807366e-07
0.0013854546767812425,4.812148880307139e-07
0.001405492049353128,4.928630841047759e-07
0.0014257217943847479,5.047357162712788e-07
0.0014461448333569272,5.168360108792363e-07
0.0014667620877973086,5.291672250262544e-07
0.0014875744792792616,5.41732646823604e-07
0.0015085829294235202,5.545355951311489e-07
0.00152978835989714,5.675794200212234e-07
0.001551191692414443,5.808675033087825e-07
0.0015727938487370171,5.944032574248348e-07
0.0015945957506739153,6.081901272719633e-07
0.0016165983200821517,6.222315888989532e-07
0.0016388024788662559,6.365311504285519e-07
0.0016612091489793144,6.510923523888119e-07
0.0016838192524226258,6.659187667190628e-07
0.0017066337112462446,6.810139982278181e-07
0.0017296534475487832,6.96381684327702e-07
0.0017528793834779605,7.120254944390321e-07
0.001776312441230947,7.279491311826531e-07
0.0017999535430544156,7.441563299823258e-07
0.0018238036112443443,7.606508593960689e-07
0.0018478635681469086,7.77436520983623e-07
0.0018721343361584322,7.945171497703296e-07
0.0018966168377254386,8.118966141145939e-07
0.0019213119953453938,8.295788161054969e-07
0.0019462207315658637,8.475676918278678e-07
0.0019713439689860042,8.658672108321379e-07
0.001996682630256064,8.844813769958294e-07
0.0020222376380775336,9.03414228324751e-07
0.002048009915203742,9.226698371518035e-07
0.002074000384439908,9.422523104683212e-07
0.002100209968643286,9.621657895927312e-07
0.002126639590723367,9.82414450766968e-07
0.002153290173642375,1.0030025051564754e-06
0.00218016264041502,1.023934199247816e-06
0.002207257914109191,1.0452138141859871e-06
0.0022345769178459076,1.066845666900985e-06
0.0022621205747995203,1.0888341097764626e-06
0.0022898898081980066,1.1111835306497296e-06
0.0023178855413234192,1.133898353076826e-06
0.002346108697511439,1.1569830370614758e-06
0.0023745602001523183,1.180442078193597e-06
0.002403240972690932,1.2042800081794492e-06
0.002432151938626378,1.2285013957693933e-06
0.0024612940215132223,1.2531108453662515e-06
0.0024906681449608017,1.2781129985494847e-06
0.002520275232634067,1.3035125335450436e-06
0.00255011620825319,1.3293141657555165e-06
0.0025801919955947025,1.3555226470311755e-06
0.0026105035184907023,1.382142766995349e-06
0.0026410517008294996,1.409179352845613e-06
0.002671837466556213,1.4366372686911078e-06
0.0027028617396723732,1.4645214164140285e-06
0.002734125444236368,1.4928367361335047e-06
0.0027656295043639915,1.5215882054103771e-06
0.0027973748442280443,1.5507808400424217e-06
0.002829362388058981,1.5804196940643485e-06
0.00286159306014501,1.6105098602116804e-06
0.0028940677848322397,1.6410564692580706e-06
0.00292678748652523,1.6720646908767904e-06
0.00295975308968659,1.7035397335081943e-06
0.0029929655188378756,1.7354868442934502e-06
0.0030264256985593893,1.767911310068568e-06
0.0030601345534902805,1.8008184564366396e-06
0.0030940930083292904,1.8342136483642558e-06
0.003128301987834801,1.8681022903140442e-06
0.0031627624168241416,1.9024898270398902e-06
0.003197475220175525,1.93738174212903e-06
0.0032324413228266564,1.9727835599901067e-06
0.003267661649775927,2.008700844527799e-06
0.0033031371260821138,2.0451392000705807e-06
0.003338868676865029,2.082104271370721e-06
0.0033748572273053176,2.1196017438693604e-06
0.003411103702645156,2.1576373432326253e-06
0.003447609028187555,2.1962168366107378e-06
0.00348437412929795,2.235346031378906e-06
0.0035213999314032077,2.2750307763964327e-06
0.00355868735999237,2.3152769618079054e-06
0.003596237340616955,2.3560905188443914e-06
0.003634050798890906,2.397477420618662e-06
0.003672128660490888,2.4394436815950418e-06
0.0037104718511566863,2.481995358517171e-06
0.0037490812966911595,2.525138549413973e-06
0.0037879579229605337,2.568879395123836e-06
0.0038271026558949523,2.613224078168044e-06
0.0038665164214880757,2.6581788236785367e-06
0.00390620014579778,2.703749899331643e-06
0.0039461547549462525,2.7499436154143474e-06
0.003986381175119997,2.7967663252219025e-06
0.004026880332570626,2.8442244246602155e-06
0.004067653153614259,2.892324352908538e-06
0.0041087005646322314,2.941072592618266e-06
0.004150023492071629,2.9904756693165283e-06
0.004191622862444648,3.040540152599015e-06
0.004233499602329486,3.0912726552684908e-06
0.004275654638370546,3.142679834262552e-06
0.0043180888972780326,3.194768390454823e-06
0.004360803305828902,3.2475450687212204e-06
0.004403798790866906,3.3010166578736916e-06
0.004447076279302351,3.35518999185304e-06
0.004490636698112784,3.4100719485360982e-06
0.004534480974343201,3.4656694504646785e-06
0.004578610035105893,3.5219894654419904e-06
0.004623024807581139,3.579039005737418e-06
0.004667726219016916,3.636825129080548e-06
0.004712715196729738,3.6953549381972897e-06
0.004757992668104356,3.754635581074951e-06
0.004803559560593913,3.814674251823725e-06
0.004849416801720835,3.875478189483862e-06
0.004895565319076436,3.9370546793510354e-06
0.004942006040320713,3.999411052843807e-06
0.0049887398931843414,4.062554686774672e-06
0.005035767805466685,4.126493004940504e-06
0.005083090705037282,4.191233476929723e-06
0.005130709519836151,4.256783619315126e-06
0.005178625177873288,4.3231509949912076e-06
0.005226838607229664,4.390343213704295e-06
0.005275350736056427,4.458367932516445e-06
0.005324162492576097,4.527232855142748e-06
0.005373274805082464,4.5969457328128165e-06
0.005422688601940595,4.667514363939453e-06
0.005472404811587418,4.738946594383717e-06
0.005522424362531735,4.811250317719997e-06
0.0055727481833538145,4.884433475699895e-06
0.005623377202707388,4.958504057457004e-06
0.0056743123493173545,5.0334701005672e-06
0.005725554551982572,5.109339690651038e-06
0.005777104739574065,5.186120961903891e-06
0.005828963841036215,5.263822096764615e-06
0.0058811327853870625,5.342451326511964e-06
0.0059336125017178075,5.422016931065781e-06
0.0059864039191938065,5.502527239252073e-06
0.006039507967054072,5.5839906297307785e-06
0.006092925574612763,5.666415528742624e-06
0.006146657671257302,5.749810413621366e-06
0.0062007051864504574,5.834183810341852e-06
0.006255069049729946,5.919544294315242e-06
0.006309750190708338,6.005900491250501e-06
0.006364749539073646,6.093261076756789e-06
0.006420068024589533,6.181634775945845e-06
0.006475706577095203,6.271030364889899e-06
0.006531666126505807,6.361456669495106e-06
0.006587947602813333,6.452922566164231e-06
0.006644551936085119,6.5454369825256015e-06
0.006701480056466134,6.63900889610774e-06
0.006758732894177587,6.733647335797265e-06
0.006816311379517927,6.8293613816400975e-06
0.0068742164428627385,6.926160164841447e-06
0.006932449014665437,7.024052867699555e-06
0.006991010025456575,7.123048724400905e-06
0.007049900405845433,7.223157020092476e-06
0.007109121086518527,7.324387092472178e-06
0.007168672998241695,7.426748330529755e-06
0.007228557071858112,7.5302501756733445e-06
0.007288774238291172,7.634902121199336e-06
0.0073493254285422974,7.740713712888784e-06
0.007410211573692235,7.847694549139945e-06
0.007471433604901057,7.955854280835739e-06
0.007532992453409348,8.06520261141002e-06
0.007594889050536523,8.175749297443998e-06
0.007657124327682611,8.287504148401152e-06
0.007719699216327858,8.400477027091123e-06
0.007782614648032829,8.514677849205824e-06
0.007845871554439103,8.630116584578551e-06
0.007909470867269067,8.746803255991142e-06
0.007973413518326132,8.86474794030054e-06
0.00803770043949541,8.983960768240004e-06
0.00810233256274293,9.104451924617894e-06
0.008167310820117523,9.226231647853802e-06
0.008232636143749231,9.34931023130392e-06
0.0082983094658507,9.47369802253209e-06
0.008364331718716884,9.599405423641137e-06
0.008430703834725438,9.726442891604226e-06
0.008497426746337015,9.854820937933508e-06
0.00856450138609508,9.984550129475345e-06
0.008631928686626586,1.0115641088211501e-05
0.00869970958064209,1.0248104490994078e-05
0.008767845000935841,1.038195107053954e-05
0.008836335880385892,1.0517191615031089e-05
0.008905183151954682,1.065383696798615e-05
0.00897438774868885,1.0791898029382918e-05
0.009043950603719719,1.0931385754798875e-05
0.009113872650263607,1.1072311155808401e-05
0.009184154821621127,1.1214685300910532e-05
0.009254798051179266,1.1358519313872243e-05
0.009325803272410104,1.150382437584905e-05
0.009397171418870512,1.1650611724788583e-05
0.009468903424204438,1.1798892654834181e-05
0.00954100022214092,1.1948678517849057e-05
0.009613462746496264,1.2099980721958393e-05
0.009686291931172868,1.2252810732940982e-05
0.009759488710159804,1.2407180073964156e-05
0.009833054017533226,1.2563100325848853e-05
0.009906988787456059,1.2720583127003356e-05
0.009981293954179701,1.2879640173091939e-05
0.010055970452041834,1.3040283218757864e-05
0.010131019215468802,1.3202524076032927e-05
0.010206441178974823,1.336637461500014e-05
0.010282237277162386,1.3531846764588964e-05
0.01035840844472215,1.3698952512045151e-05
0.010434955616433738,1.3867703903195827e-05
0.010511879727165838,1.4038113042648283e-05
0.010589181711876009,1.4210192093922531e-05
0.010666862505610964,1.4383953279650094e-05
0.010744923043507089,1.4559408882104165e-05
0.010823364260790818,1.4736571241940495e-05
0.010902187092778355,1.4915452759655312e-05
0.01098139247487556,1.509606589611546e-05
0.011060981342579945,1.5278423170636612e-05
0.011140954631478382,1.5462537163435208e-05
0.011221313277249194,1.5648420514634436e-05
0.011302058215661564,1.583608592393287e-05
0.011383190382576019,1.6025546151863592e-05
0.011464710713944538,1.6216814019661636e-05
0.011546620145810853,1.640990240807117e-05
0.01162891961431034,1.6604824259731154e-05
0.011711610055670722,1.680159257771744e-05
0.01179469240621207,1.7000220425675295e-05
0.011878167602346796,1.720072092940987e-05
0.011962036580580256,1.7403107274367967e-05
0.012046300277510549,1.7607392709879243e-05
0.012130959629829309,1.7813590544119804e-05
0.012216015574321417,1.8021714148883522e-05
0.01230146904786528,1.823177695693131e-05
0.012387320987432756,1.844379246331649e-05
0.012473572330090825,1.865777422511971e-05
0.012560224012999607,1.8873735861448944e-05
0.012647276973414156,1.9091691054632352e-05
0.012734732148684346,1.9311653548230188e-05
0.012822590476254603,1.9533637149685555e-05
0.012910852893664757,1.9757655728733963e-05
0.012999520338549878,1.9983723217535875e-05
0.013088593748640564,2.0211853612267127e-05
0.01317807406176303,2.0442060972058662e-05
0.013267962215839521,2.067435941886396e-05
0.013358259148888501,2.0908763138916975e-05
0.013448965799025055,2.1145286381539283e-05
0.013540083104460386,2.1383943460200388e-05
0.013631612003502718,2.162474875185503e-05
0.013723553434557797,2.1867716697605877e-05
0.01381590833612767,2.2112861803233663e-05
0.013908677646812613,2.236019863853451e-05
0.01400186230531031,2.260974183705487e-05
0.014095463250416154,2.2861506098874763e-05
0.014189481421023954,2.3115506186764235e-05
0.014283917756125721,2.3371756929099166e-05
0.014378773194811883,2.3630273219463654e-05
0.01447404867627157,2.389107001678256e-05
0.014569745139793313,2.415416234492388e-05
0.014665863524764058,2.441956529322892e-05
0.014762404770670843,2.4687294016512267e-05
0.014859369817099916,2.495736373545942e-05
0.014956759603737322,2.522978973649425e-05
0.015054575070369404,2.5504587372574212e-05
0.015152817156882402,2.5781772061732443e-05
0.015251486803263256,2.6061359288933298e-05
0.0153505849495994,2.63433646056747e-05
0.01545011253607886,2.6627803629988186e-05
0.015550070502991557,2.6914692045643644e-05
0.015650459790728304,2.720404560426993e-05
0.0157512813397809,2.7495880124162027e-05
0.015852536090743437,2.779021149067866e-05
0.015954224984311993,2.8087055655977217e-05
0.016056348961284633,2.838642864033912e-05
0.016158908962561606,2.868834653124207e-05
0.016261905929145844,2.8992825483094965e-05
0.016365340802143163,2.9299881719358504e-05
0.01646921452276256,2.960953153029205e-05
0.01657352803231591,2.9921791274676607e-05
0.016678282272218674,3.023667737941722e-05
0.016783478183989477,3.055420634020565e-05
0.016889116709251834,3.087439472019501e-05
0.016995198789732123,3.119725915185529e-05
0.017101725367262205,3.1522816336045576e-05
0.017208697383777106,3.185108304307436e-05
0.017316115781317826,3.218207611137419e-05
0.017423981502029437,3.251581244909207e-05
0.01753229548816248,3.285230903355934e-05
0.017641058682072552,3.319158291155675e-05
0.01775027202622113,3.353365119931447e-05
0.01785993646317555,3.387853108251205e-05
0.017970052935608407,3.4226239817338745e-05
0.018080622386299268,3.457679472930071e-05
0.01819164575813395,3.493021321414869e-05
0.01830312399410463,3.528651273774553e-05
0.01841505803730996,3.564571083712648e-05
0.018527448830956524,3.6007825118776184e-05
0.018640297318357778,3.637287326021913e-05
0.018753604442934235,3.6740873010019667e-05
0.018867371148214646,3.711184218725183e-05
0.018981598377835324,3.7485798682427145e-05
0.01909628707554073,3.786276045696441e-05
0.01921143818518388,3.824274554332232e-05
0.019327052650725728,3.862577204605967e-05
0.01944313141623648,3.901185814157036e-05
0.019559675425895092,3.940102207636037e-05
0.019676685623990154,3.979328217049373e-05
0.01979416295491841,4.0188656815471934e-05
0.01991210836318753,4.0587164474631556e-05
0.020030522793414347,4.0988823684071986e-05
0.020149407190325413,4.139365305199278e-05
0.020268762498758124,4.180167125948884e-05
0.020388589663659917,4.2212897059357625e-05
0.020508889630088765,4.262734927901493e-05
0.02062966334321416,4.304504681638625e-05
0.020750911748315847,4.3466008644678134e-05
0.020872635790785292,4.389025380919726e-05
0.02099483641612489,4.431780142947104e-05
0.02111751456994977,4.474867069686198e-05
0.02124067119798608,4.518288087841122e-05
0.021364307246072307,4.562045131365765e-05
0.02148842366015956,4.606140141583076e-05
0.021613021386310858,4.650575067344108e-05
0.021738101370702857,4.695351864776196e-05
0.021863664559624334,4.740472497561287e-05
0.02198971189947768,4.7859389366973705e-05
0.0221162443367786,4.831753160816572e-05
0.022243262818156438,4.8779171558007893e-05
0.022370768290354226,4.924432915166057e-05
0.022498761700228933,4.97130243995651e-05
0.022627243994752133,5.018527738585345e-05
0.02275621612100941,5.0661108270866355e-05
0.022885679026201464,5.11405372902256e-05
0.023015633657643197,5.1623584755099075e-05
0.02314608096276534,5.2110271052200806e-05
0.0232770218891135,5.2600616643658334e-05
0.023408457384348717,5.309464206833819e-05
0.023540388396247922,5.359236794052047e-05
0.02367281587270356,5.4093814950959125e-05
0.023805740761724863,5.4599003866616896e-05
0.023939164011437173,5.5107955530797884e-05
0.024073086570081937,5.5620690863942713e-05
0.024207509386018095,5.6137230862700825e-05
0.02434243340772068,5.665759660072566e-05
0.024477859583782527,5.718180922880722e-05
0.024613788862914262,5.7709889974341916e-05
0.02475022219394311,5.8241860142525395e-05
0.024887160525814283,5.877774111648507e-05
0.025024604807592086,5.931755435502702e-05
0.025162555988457607,5.986132139700967e-05
0.025301015017711235,6.04090638576328e-05
0.025439982844771943,6.096080342963033e-05
0.025579460419177278,6.151656188539097e-05
0.025719448690584377,6.20763610739098e-05
0.025859948608769074,6.26402229235716e-05
0.02600096112362687,6.320816944109053e-05
0.026142487185173247,6.378022271111255e-05
0.026284527743543274,6.435640489807089e-05
0.0264270837489922,6.493673824419801e-05
0.026570156151896136,6.552124507164623e-05
0.02671374590275078,6.610994778102978e-05
0.026857853952173112,6.670286885261763e-05
0.027002481250901572,6.730003084620102e-05
0.02714762874979467,6.790145640056322e-05
0.0272932973998332,6.85071682346724e-05
0.027439488152119215,6.911718914728404e-05
0.027586201957876543,6.973154201707346e-05
0.02773343976845127,7.035024980197312e-05
0.02788120253531136,7.097333554142577e-05
0.028029491210047427,7.160082235479393e-05
0.02817830674437266,7.223273344109496e-05
0.028327650090123106,7.286909208125406e-05
0.028477522199258077,7.350992163598372e-05
0.028627924023859726,7.41552455471091e-05
0.028778856516133988,7.480508733783315e-05
0.028930320628410843,7.545947061194126e-05
0.029082317313143126,7.611841905486167e-05
0.029234847522908933,7.678195643340036e-05
0.02938791221041,7.745010659560849e-05
0.02954151232847263,7.812289347184277e-05
0.029695648830048268,7.88003410735725e-05
0.029850322668212907,7.948247349430747e-05
0.0300055347961679,8.016931491039308e-05
0.030161286167239627,8.08608895792874e-05
0.030317577734880932,8.155722184128414e-05
0.03047441045266929,8.225833611938017e-05
0.03063178527430893,8.296425691914283e-05
0.030789703153630017,8.367500882831254e-05
0.03094816504458935,8.439061651773035e-05
0.031107171901269885,8.511110474213331e-05
0.031266724677881795,8.583649833790121e-05
0.031426824328762606,8.656682222544242e-05
0.03158747180837617,8.730210140892862e-05
0.03174866807131457,8.804236097536721e-05
0.03191041407229725,8.878762609579401e-05
0.032072710766171554,8.953792202487578e-05
0.03223555910791315,9.02932741014402e-05
0.03239896005262547,9.105370774821097e-05
0.03256291455554115,9.181924847167518e-05
0.03272742357202076,9.258992186340867e-05
0.0328924880575546,9.336575359914832e-05
0.03305810896776098,9.414676943905708e-05
0.03322428725838943,9.493299522785657e-05
0.033391023885316645,9.572445689588727e-05
0.03355831980455097,9.652118045725312e-05
0.03372617597222964,9.732319201273726e-05
0.03389459334462065,9.81305177467537e-05
0.03406357287812226,9.89431839298655e-05
0.03423311552926311,9.976121691838722e-05
0.034403222254702756,0.0001005846431538547
0.0345738940112312,0.00010141348916382036
0.03474513175577111,0.0001022477815611904
0.03491693644537521,0.00010308754704568283
0.03508930903722829,0.00010393281240263457
0.03526225048864669,0.00010478360450406177
0.035435761757079916,0.00010563995030773201
0.035609843800108,0.0001065018768586223
0.03578449757544509,0.00010736941128825623
0.03595972404093682,0.00010824258081483672
0.03613552415456213,0.00010912141274364344
0.03631189887443295,0.00011000593446703296
0.03648884915879512,0.000110896173464041
0.03666637596602689,0.00011179215730184045
0.03684448025464098,0.00011269391363468105
0.03702316298328403,0.00011360147020441947
0.037202425110736154,0.00011451485484078444
0.03738226759591237,0.00011543409546111172
0.037562691397862294,0.00011635922007087415
0.03774369747577001,0.0001172902567636817
0.03792528678895462,0.00011822723372141401
0.03810746029687069,0.00011917017921395533
0.03829021895910718,0.00012011912160091748
0.038473563735390154,0.00012107408932859145
0.03865749558557982,0.00012203511093379109
0.03884201546967381,0.00012300221504120225
0.03902712434780472,0.0001239754303655035
0.03921282318024291,0.00012495478570884774
0.03939911292739376,0.00012594030996497107
0.03958599454980098,0.00012693203211508396
0.0397734690081441,0.00012792998123065463
0.0399615372632408,0.00012893418647367408
0.04015020027604594,0.00012994467709387286
0.04033945900765135,0.00013096148243322726
0.040529314419287636,0.00013198463192238085
0.040719767472322976,0.00013301415508250002
0.04091081912826371,0.0001340500815248763
0.04110247034875537,0.00013509244095198674
0.041294722095581014,0.0001361412631565661
0.041487575330664286,0.00013719657802107666
0.041681031016065816,0.00013825841552035913
0.04187509011398696,0.00013932680571924675
0.04206975358676886,0.00014040177877389082
0.04226502239689041,0.00014148336493242334
0.04246089750697286,0.00014257159453257131
0.04265737987977622,0.00014366649800576556
0.04285447047820087,0.00014476810587303173
0.04305217026528813,0.0001458764487489668
0.043250480204220086,0.00014699155733829283
0.04344940125831956,0.00014811346243877286
0.04364893439105013,0.00014924219494068087
0.04384908056601736,0.0001503777858257413
0.0440498407469683,0.0001515202661681895
0.044251215897792004,0.00015266966713463917
0.04445320698251864,0.00015382601998554008
0.04465581496532174,0.0001549893560722626
0.04485904081051578,0.00015615970684094087
0.04506288548255917,0.00015733710382955743
0.045267349946052644,0.00015852157866926814
0.04547243516574012,0.00015971316308493262
0.04567814210650823,0.0001609118888949817
0.04588447173338735,0.00016211778801128476
0.04609142501155177,0.0001633308924384871
0.046299002906319164,0.00016455123427679323
0.046507206383151485,0.000165778845718786
0.04671603640765487,0.00016701375905194468
0.04692549394557996,0.00016825600665731983
0.047135579962822124,0.00016950562101099095
0.04734629542542128,0.0001707626346832714
